state,completeness,source_channel,days_in_pipeline,days_since_last_msg,sentiment,summary_length,message_length,org_industry,has_quotation,total_price_with_tax,is_enterprise_deal,quotation_revision_count,has_feedback,quotation_sent_via,followup_response_rate,has_urgency_keyword,has_price_mention,agent_response_ratio,attachment_shared,installation_charge,installation_is_free,capacity_value,capacity_unit,capacity_bin,product_type_attr,base_price,tax_rate,sale_closed
0.4,1.0,0.0,-0.5126475315610515,0.049737742803548854,0.65,0.7913741570928712,-0.8542966018699776,6,1.0,2.014950702610062,1.0,0.3989668144784329,1.0,0.5,0.5762811999307651,0.0,0.0,-0.4021635917213099,1.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.6331
0.2,1.0,1.0,-0.7733484660313333,-0.36999004456817064,0.65,-0.4839767905376817,1.1420425080660646,6,0.0,-0.7089964105438668,0.0,-0.7068170393974897,0.0,0.5,-1.1024340592260522,0.0,1.0,0.12432076392785671,1.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.507
0.4,1.0,0.67,-1.8161522039124607,-0.7057722744655462,0.5,-2.1313050978938124,-0.037142251170768616,0,0.0,-0.805033007481986,0.0,-0.7068170393974897,0.0,0.5,-0.6538704677104654,1.0,1.0,0.19400251688142292,0.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.2624
1.0,1.0,1.0,0.9212076080254987,0.13368330027789274,0.5,0.3662571745493536,-0.7508593422877993,10,1.0,-0.3510418219563312,0.0,-0.7068170393974897,0.0,0.0,0.8209522498483577,0.0,1.0,0.5811233666234566,1.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.9836
0.4,1.0,0.0,-0.7472783725843052,-0.6218267169912023,0.85,-0.6670132691328073,-0.06817342904542212,5,0.0,-1.0599665193540844,0.0,-0.7068170393974897,0.0,0.5,-0.8033916648823277,1.0,1.0,-0.8744510284065916,0.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.3554
0.4,0.0,0.0,-1.8943624842535454,-0.5378811595168584,0.5,0.6555728987803586,0.8524181812359651,6,0.0,-0.9464687229726708,0.0,-0.7068170393974897,0.0,0.5,0.23646029726744164,0.0,1.0,-0.6189512675768493,0.0,0.0,1.0,0.00137511459288274,1,6,4,-1.56084574911661,0.0,0.205
0.4,1.0,0.0,-1.7900821104654325,0.5534110876496122,0.4,0.4666320176499063,-1.6817946785274043,6,0.0,0.32121435661050374,1.0,-0.7068170393974897,0.0,0.5,0.8923146394076557,1.0,0.0,-1.5712685579422534,0.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.1975
0.1,0.0,0.67,-1.294750334971897,-0.8736633894142339,1.0,-1.0389906288583852,-0.29573540012621446,10,0.0,0.02437396607449869,1.0,-0.7068170393974897,0.0,0.5,-0.9223289808144909,1.0,0.0,-0.20086074985545233,1.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.6608
0.1,1.0,0.67,-1.555451269442179,0.7213022025983,0.4,-2.0014082421166264,-1.3818266257390872,0,0.0,-0.6129598136057475,0.0,-0.7068170393974897,0.0,0.5,-0.966505698160723,1.0,0.0,0.697259621546067,0.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.2859
1.0,1.0,0.67,1.234048729389837,-0.8736633894142339,1.0,-0.21237427391265654,-1.7955756640678004,1,1.0,-1.0433783798829548,0.0,-0.7068170393974897,0.0,0.5,0.9025092664875554,0.0,0.0,-0.2240880008399744,0.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.7864
1.0,0.0,0.0,1.0776281687076679,-0.8736633894142339,0.85,-1.605813272249742,-0.7715467942042349,2,1.0,-1.0102021009406954,0.0,-0.7068170393974897,0.0,0.5,1.701088387746365,0.0,0.0,0.697259621546067,1.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.99
1.0,1.0,1.0,1.0776281687076679,-0.5378811595168584,0.2,0.48434522525588625,-1.3714828997808692,7,1.0,0.30375315716720935,1.0,-0.7068170393974897,0.0,0.0,-0.749020320456196,0.0,0.0,-1.5712685579422534,0.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.7517
0.35,0.0,0.0,0.5040861128730477,-0.28604448709382674,1.0,0.8504181824461375,-0.9991087652850272,5,1.0,-1.0381400200499664,0.0,1.5047506683543557,1.0,0.5,0.07674447301567956,0.0,0.0,0.44175986071632506,0.0,0.0,1.0,0.00137511459288274,1,6,4,-1.56084574911661,0.0,0.5876
0.4,1.0,0.0,0.03482443082654041,0.21762885775223664,0.4,0.38397038215533347,-0.833609149953542,9,1.0,-1.048791351710376,0.0,2.6105345222302785,1.0,0.0,0.9772698650734865,1.0,0.0,-0.06923966094316057,0.0,0.0,1.0,0.002625218768230686,1,3,2,-1.4422058500768595,0.0,0.5313
0.4,1.0,1.0,-0.5387176250080796,2.0644311221878024,0.1,0.14188987820694146,-0.43020383758304637,9,1.0,-0.9438495430561766,0.0,0.3989668144784329,1.0,0.5,-0.5349331517783024,0.0,1.0,-1.4009353840557581,0.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.373
1.0,0.0,0.0,1.0515580752606397,-1.0415545043629217,0.85,0.8445137799108109,-0.31642285204265014,8,1.0,-0.9359920033066941,0.0,0.3989668144784329,1.0,0.0,-0.8373737551486601,0.0,0.0,-0.10020932892252334,0.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.8035
1.0,0.0,0.0,0.7908571407903577,0.13368330027789274,0.1,1.5648508892206603,-1.7542007602349292,9,1.0,-0.9525801427778238,0.0,1.5047506683543557,0.0,0.5,0.7937665776352918,0.0,0.0,1.5256982399940202,0.0,0.0,1.0,0.0017918159846653885,1,6,4,-1.5041112523236544,0.0,0.9117
0.35,0.0,1.0,0.2955253652968223,0.4694655301752683,0.2,-0.6138736463148676,1.5144166425619066,9,0.0,-1.0765546588252142,0.0,-0.7068170393974897,0.0,0.5,-0.9970895794004221,0.0,0.0,1.4173044020662513,0.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.2442
1.0,1.0,0.0,0.8429973276844142,-0.7057722744655462,0.2,1.1102118940005095,0.9972303446510149,9,1.0,0.164063561620854,1.0,2.6105345222302785,0.0,1.0,1.3306836038433427,0.0,1.0,-0.7970268584581847,0.0,1.0,0.0,0.00137511459288274,2,8,0,1.0776814189625505,0.0,0.9648
0.35,0.0,1.0,0.686576767002245,-0.03420781467079504,0.2,0.9980282458293034,-1.5266387891541369,4,1.0,-0.342311222234684,0.0,-0.7068170393974897,1.0,0.5,0.09713372717547898,0.0,1.0,0.24819943584530776,1.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.3283
0.4,0.0,1.0,-0.5126475315610515,0.8891933175469878,0.5,0.9626018306173436,-0.45089128949948204,9,1.0,-1.0748085388808848,0.0,-0.7068170393974897,1.0,0.5,0.7359970241825268,0.0,1.0,0.7127444555357484,0.0,0.0,1.0,0.00137511459288274,1,6,4,-1.56084574911661,0.0,0.3704
1.0,0.0,0.67,1.0254879818136113,-0.7057722744655462,1.0,1.3700056055548813,-1.0508273950761164,1,1.0,-0.5954986141624531,0.0,1.5047506683543557,1.0,0.5,0.14470865354834428,0.0,0.0,-0.31699700477806225,0.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.7683
1.0,1.0,0.0,1.0254879818136113,-0.28604448709382674,0.1,-1.4995340266138626,-1.6507635006527508,6,1.0,0.05929636496108752,1.0,2.6105345222302785,1.0,0.0,1.5107886822549037,0.0,0.0,0.217229767865945,0.0,0.8333333333333334,0.0,0.00012501041753479455,2,5,6,-0.09503150223522623,0.0,0.8712
1.0,1.0,0.0,0.3737356456379068,-1.1255000618372657,1.0,1.7360785627451325,-1.1542646546582949,9,1.0,-0.5343844161109226,0.0,0.3989668144784329,1.0,1.0,0.5185116464780001,0.0,0.0,-1.5712685579422534,0.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.8266
0.35,0.0,0.67,0.6605066735552169,-0.36999004456817064,1.0,-1.9600774243693402,-0.8129216980371062,4,0.0,-0.9438495430561766,0.0,-0.7068170393974897,0.0,0.5,-1.0922394321461524,0.0,1.0,0.2559418528401485,0.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.331
1.0,1.0,0.0,0.7387169538963014,-0.45393560204251454,0.5,1.2282999447070422,0.7593246476120047,8,1.0,0.58313234825992,1.0,1.5047506683543557,0.0,0.0,-0.9800985342672559,1.0,1.0,0.9914714673500132,1.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.7367
1.0,1.0,0.0,1.1558384490487523,-1.2933911767859534,0.4,-1.1275566668882848,0.8937930850688365,6,1.0,-1.0266156284173922,0.0,0.3989668144784329,1.0,0.0,-1.2655480925044473,1.0,0.0,-0.6963754375252561,0.0,0.0,1.0,0.002625218768230686,1,3,2,-1.4422058500768595,0.0,0.7621
0.4,0.0,0.0,-1.9204325777005735,0.7213022025983,0.2,-0.6256824513855209,-1.774888212151365,2,0.0,0.0069127666312042745,1.0,-0.7068170393974897,0.0,0.5,-0.9563110710808232,0.0,0.0,-0.5570119316181237,0.0,1.0,0.0,0.0011667638969914157,2,2,0,0.9943300712151013,0.0,0.1603
0.4,1.0,0.0,0.26945527184979406,0.3855199727009244,0.65,1.2342043472423687,-0.07851715500363995,5,1.0,2.3292522925893615,1.0,-0.7068170393974897,0.0,0.5,-0.9393200259476571,0.0,0.0,-1.5712685579422534,0.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.6749
0.4,1.0,0.67,-1.6858017366773197,-0.36999004456817064,0.65,-1.641239687461702,-0.08886088096185779,2,0.0,-0.8521782459788809,0.0,-0.7068170393974897,0.0,0.5,1.541372563494603,1.0,0.0,-0.4021635917213099,0.0,0.0,1.0,0.0061671805983831976,1,1,3,-1.0717081118759413,0.0,0.2246
0.4,1.0,0.67,-0.8515587463724179,0.4694655301752683,0.85,1.6475125247152331,0.5214189505729945,2,1.0,-0.9464687229726708,0.0,-0.7068170393974897,0.0,0.0,0.9500841928604206,1.0,0.0,-1.3622232990815548,1.0,0.0,1.0,0.00137511459288274,1,6,4,-1.56084574911661,0.0,0.5543
1.0,1.0,0.67,1.1558384490487523,-0.28604448709382674,0.65,0.6024332759624189,1.5661352723529958,1,1.0,-0.8935612886594887,0.0,1.5047506683543557,1.0,0.5,0.37578686735940414,0.0,1.0,-0.06923966094316057,1.0,0.0,1.0,0.002625218768230686,1,3,2,-1.4422058500768595,0.0,0.8433
1.0,1.0,1.0,0.11303471116762497,-0.03420781467079504,0.85,-0.20646987137732992,1.1316987821078468,6,1.0,-0.9045618443087642,0.0,1.5047506683543557,1.0,1.0,0.22966387921417517,1.0,0.0,-0.549269514623283,0.0,0.0,1.0,0.004083673639469956,1,3,2,-1.2246424044768818,0.0,0.743
0.2,1.0,1.0,-1.2165400546308125,-0.20209892961948284,0.5,-0.3363667271545159,0.2111071718264594,7,0.0,0.0069127666312042745,1.0,-0.7068170393974897,0.0,0.5,1.2457283781775117,0.0,1.0,-1.4938443879938466,1.0,1.0,0.0,0.0011667638969914157,2,2,0,0.9943300712151013,0.0,0.2991
0.1,1.0,0.0,-1.5293811759951508,0.8891933175469878,1.0,1.375910008090208,-0.4819224673741355,9,0.0,0.02437396607449869,1.0,-0.7068170393974897,0.0,0.5,-0.7320292753230299,0.0,0.0,-0.6189512675768493,1.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.5175
1.0,1.0,1.0,1.0254879818136113,-0.11815337214513894,0.85,-1.044895031393712,1.5868227242694315,0,1.0,-0.3510418219563312,0.0,1.5047506683543557,0.0,0.0,1.2321355420709788,0.0,0.0,-0.17763349887093025,0.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.8567
0.4,0.0,1.0,-0.4344372512199669,0.7213022025983,0.1,0.3721615770846802,-0.7301718903713635,0,0.0,-0.8338439865634218,0.0,-0.7068170393974897,0.0,0.5,0.15150507160161075,0.0,0.0,1.5256982399940202,0.0,0.0,1.0,0.003458621551795983,1,3,2,-1.2789248910164441,0.0,0.2341
0.1,0.0,0.0,-1.9204325777005735,-0.28604448709382674,0.2,1.7892181855630722,-0.46123501545769985,1,0.0,-1.0433783798829548,0.0,-0.7068170393974897,0.0,0.5,-1.1092304772793187,0.0,0.0,-1.5712685579422534,0.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.1792
0.2,0.0,1.0,-1.0601194939486434,0.3855199727009244,0.85,1.5884684993619667,0.38695051311616263,0,0.0,-0.9359920033066941,0.0,-0.7068170393974897,0.0,0.5,-0.43298688097930527,0.0,0.0,1.5256982399940202,0.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.614
0.35,1.0,1.0,0.42587583253196315,2.1483766796621464,0.4,0.20683830609553444,0.9765428927345792,1,1.0,0.7926667415794529,1.0,0.3989668144784329,0.0,1.0,-0.691250767003431,1.0,0.0,0.573380949628616,0.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.4622
1.0,1.0,0.67,0.7387169538963014,-0.8736633894142339,0.4,0.07694145031834851,0.7489809216537868,2,1.0,-0.8259864468139393,0.0,1.5047506683543557,1.0,0.0,-1.2859373466642467,1.0,0.0,1.5256982399940202,0.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.6956
1.0,1.0,0.0,0.5040861128730477,-0.8736633894142339,1.0,-0.2359918840539631,0.36626306119972696,2,0.0,-0.8705125053943401,0.0,-0.7068170393974897,0.0,0.5,-1.0242752516134879,0.0,1.0,-0.15440624788640817,0.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.8699
0.4,1.0,0.0,-0.4605073446669951,0.8052477600726439,0.1,-1.641239687461702,-1.2887330921151265,9,0.0,-1.048791351710376,0.0,-0.7068170393974897,0.0,0.5,-0.5077474795652365,0.0,1.0,-1.4628747200144836,0.0,0.0,1.0,0.002625218768230686,1,3,2,-1.4422058500768595,0.0,0.2035
0.4,1.0,0.67,0.16517489806168134,-0.28604448709382674,0.65,-1.1157478618176315,0.49038777269834094,3,0.0,1.421269921538052,1.0,-0.7068170393974897,0.0,0.5,-0.8203827100154939,0.0,0.0,0.7282292895254298,1.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.2922
1.0,1.0,1.0,0.816927234237386,-1.3773367342602973,1.0,-0.1533302485593902,-0.3371103039590858,6,1.0,1.1069683315587524,1.0,1.5047506683543557,1.0,1.0,-1.2893355556908799,0.0,0.0,0.19400251688142292,0.0,1.0,0.0,0.0011667638969914157,2,2,0,0.9943300712151013,0.0,0.8659
0.4,1.0,0.67,-0.4605073446669951,1.476812219867395,0.5,1.5412332790793537,1.5144166425619066,5,0.0,0.4085203538269758,1.0,-0.7068170393974897,0.0,0.5,-0.8747540544416256,0.0,1.0,-0.673148186540734,1.0,0.8333333333333334,0.0,0.0003333611134261188,2,4,5,0.3232646966390084,0.0,0.5482
0.2,0.0,0.67,-1.0340494005016152,-0.7057722744655462,0.65,0.2127427086308611,1.1213550561496288,10,1.0,0.4609039521568591,1.0,1.5047506683543557,0.0,0.0,-0.8985415176280582,0.0,0.0,0.37207810776275885,0.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.384
0.4,1.0,0.67,0.06089452427356859,-0.7057722744655462,1.0,-0.21827867644798318,-1.5887011449034438,6,1.0,-0.805033007481986,0.0,-0.7068170393974897,0.0,0.0,0.3791850763860374,1.0,0.0,-0.727345105504619,0.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.4026
0.4,0.0,0.67,-1.711871830124348,-0.11815337214513894,1.0,1.6711301348565395,1.1006676042331933,9,0.0,-0.5457341957490639,0.0,-0.7068170393974897,0.0,0.5,-0.966505698160723,0.0,0.0,-1.2693142951434664,0.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.0861
0.4,0.0,0.0,0.2173150849557377,2.1483766796621464,0.1,-0.8264321375866265,0.36626306119972696,2,1.0,-0.9010696044201053,0.0,1.5047506683543557,1.0,1.0,0.7054131429428276,0.0,0.0,-0.8357389434323882,1.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.3325
0.4,1.0,1.0,-1.3468905218659535,0.3855199727009244,0.4,0.7795653520222179,0.8731056331524009,6,0.0,-0.977025821998436,0.0,-0.7068170393974897,0.0,0.5,-0.7864006197491615,1.0,0.0,-1.5712685579422534,0.0,0.0,1.0,0.0009584132011000917,1,6,4,-1.6232570455764104,0.0,0.188
0.4,0.0,0.67,-0.38229706432591054,0.3855199727009244,1.0,1.00393264836463,-1.3094205440315623,7,0.0,-0.9359920033066941,0.0,-0.7068170393974897,0.0,0.5,-1.3131230188773126,0.0,0.0,1.223743977195234,1.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.3824
1.0,1.0,0.67,1.0515580752606397,-0.45393560204251454,0.65,0.8208961697695043,0.4386691429072518,5,1.0,-0.6129598136057475,0.0,-0.7068170393974897,0.0,0.0,0.44035283886543564,0.0,0.0,0.6662899535667043,1.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.9317
1.0,1.0,1.0,0.686576767002245,-0.8736633894142339,0.4,-0.31865351954853594,-0.2129855924604718,9,1.0,-0.5343844161109226,0.0,1.5047506683543557,0.0,0.0,0.8243504588749909,1.0,0.0,-0.31699700477806225,0.0,0.8333333333333334,0.0,0.00022918576548045666,2,4,6,0.1388408453858948,0.0,0.8364
0.4,1.0,0.0,-0.3301568774318542,-0.7057722744655462,0.85,1.5943729018972934,-0.006111073296115113,9,0.0,0.6180547471465088,1.0,-0.7068170393974897,0.0,0.5,0.9534824018870538,0.0,0.0,0.4572446947060064,1.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.7017
0.4,0.0,0.0,0.03482443082654041,-0.36999004456817064,0.2,0.7323301317396048,-0.07851715500363995,9,1.0,-0.7351882097088084,0.0,2.6105345222302785,1.0,0.0,0.7869701595820253,0.0,0.0,0.8133958764686774,0.0,0.0,1.0,0.005125427118926576,1,1,3,-1.143503279605901,0.0,0.507
0.2,0.0,0.67,-1.007979307054587,-0.8736633894142339,0.65,0.7264257292042782,1.2144485897735895,10,0.0,1.7355715115173513,1.0,-0.7068170393974897,0.0,0.5,0.6136614992237303,0.0,0.0,-1.0525266192879275,0.0,1.0,0.0,0.0015834652887740644,2,8,0,1.1512026473204215,0.0,0.5842
1.0,0.0,1.0,1.103698262154696,-0.6218267169912023,0.1,0.6732861063863385,1.555791546394778,7,1.0,-0.6924082710727371,0.0,1.5047506683543557,1.0,0.0,0.3350083590398053,0.0,0.0,1.2314863941900747,0.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.7323
0.1,1.0,1.0,-1.1643998677367562,0.21762885775223664,0.65,1.7065565500684994,-1.4749201593630477,3,0.0,-0.9010696044201053,0.0,-0.7068170393974897,0.0,0.5,-1.275742719584347,0.0,0.0,0.8056534594738367,0.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.4385
0.2,0.0,0.0,-1.0601194939486434,2.0644311221878024,0.1,-0.35407993476049576,-1.7231695823602757,9,1.0,-0.6635972919913012,0.0,1.5047506683543557,1.0,0.5,-0.7014453940833307,1.0,1.0,-1.1609204572156973,0.0,0.0,1.0,0.005125427118926576,1,1,3,-1.143503279605901,0.0,0.2938
0.1,0.0,0.0,-1.581521362889207,-0.36999004456817064,0.1,-0.4072195575784355,-1.2990768180733445,2,0.0,-0.3510418219563312,0.0,-0.7068170393974897,0.0,0.5,-1.2383624202913814,0.0,0.0,1.5256982399940202,0.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.5269
0.1,1.0,0.67,-1.2426101480778406,-1.2094456193116097,0.65,-0.33046232461918923,0.800699551444876,9,1.0,-0.6452630325758422,0.0,-0.7068170393974897,0.0,0.5,-1.010682415506955,1.0,0.0,-0.2782849198038588,0.0,0.0,1.0,0.010334194516209682,1,7,3,-0.9379221462163918,0.0,0.3257
1.0,1.0,0.0,0.816927234237386,-1.1255000618372657,0.2,0.27769113651945404,-0.7094844384549279,8,1.0,-0.46453961833774493,0.0,0.3989668144784329,0.0,0.5,-0.11355523247578146,0.0,0.0,-0.30925458778322157,1.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.8328
1.0,1.0,0.0,0.8690674211314423,-0.11815337214513894,0.65,-0.7673881122333601,0.9661991667763614,7,1.0,-0.7089964105438668,0.0,1.5047506683543557,0.0,0.0,1.5685582357076688,0.0,1.0,0.8443655444480401,0.0,0.6666666666666667,0.0,4.1670139178264846e-05,2,5,6,-0.5276491252900967,0.0,0.9613
0.2,0.0,1.0,-0.8776288398194461,-1.1255000618372657,0.65,-1.36373276830135,0.024920104578538393,1,0.0,2.014950702610062,1.0,-0.7068170393974897,0.0,0.5,-1.3165212279039458,0.0,0.0,-0.2705425028090181,1.0,1.0,0.0,0.0017918159846653885,2,8,0,1.2099952302166228,0.0,0.214
1.0,1.0,0.0,1.234048729389837,-1.3773367342602973,0.5,-0.08838182067079724,0.9455117148599257,8,1.0,1.133160130723694,1.0,1.5047506683543557,1.0,0.0,-0.8441701732019266,0.0,1.0,1.5256982399940202,1.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.8644
0.4,1.0,1.0,-0.1215961298556287,1.476812219867395,0.1,-0.0647642105294907,-0.28539167416799666,8,1.0,-0.6478822124923362,0.0,1.5047506683543557,1.0,0.0,2.0307146633297886,0.0,0.0,-1.2306022101692633,0.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.5149
1.0,1.0,1.0,0.686576767002245,0.049737742803548854,1.0,-0.8618585527985863,-0.1198920588365113,7,1.0,-0.8067791274263154,0.0,-0.7068170393974897,1.0,0.0,0.7563862783423262,0.0,0.0,1.200516726210712,0.0,0.0,1.0,0.005125427118926576,1,1,3,-1.143503279605901,0.0,0.7462
1.0,0.0,0.67,0.9472777014725269,0.049737742803548854,0.65,-0.34227112968984247,1.3489170272304212,4,1.0,0.3910591543836814,1.0,-0.7068170393974897,0.0,1.0,-0.011608961676784383,0.0,0.0,-1.5712685579422534,1.0,1.0,0.0,0.0007500625052087674,2,2,5,0.7486238448923133,0.0,0.9017
1.0,1.0,0.0,0.7647870473433296,-0.36999004456817064,0.85,-0.6493000615268274,0.986886618692797,9,1.0,-0.7089964105438668,0.0,1.5047506683543557,0.0,0.0,0.3553976131996047,0.0,0.0,0.9372745483861284,1.0,0.8333333333333334,0.0,0.00012501041753479455,2,5,6,-0.09503150223522623,0.0,0.7369
1.0,1.0,0.0,1.103698262154696,-0.03420781467079504,1.0,-0.8264321375866265,0.7800120995284403,5,1.0,-0.9595646225551416,0.0,0.3989668144784329,1.0,1.0,1.8064328675719954,0.0,0.0,0.7204868725305891,1.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.99
0.35,0.0,0.0,0.6344365801081887,-0.5378811595168584,0.85,-0.18875666377135,0.9455117148599257,5,1.0,0.7053607443629809,1.0,0.3989668144784329,0.0,0.0,-0.3786155365531735,0.0,1.0,0.06238142796913118,1.0,1.0,0.0,0.0009584132011000917,2,2,5,0.8685194938081051,0.0,0.5733
0.4,1.0,0.0,-0.5387176250080796,-0.11815337214513894,0.65,-0.0057201851762243685,1.5971664502276492,3,1.0,2.2070238964863007,1.0,-0.7068170393974897,0.0,0.5,0.6952185158629279,1.0,0.0,-0.1389214138967268,1.0,1.0,0.0,0.0011667638969914157,2,2,0,0.9943300712151013,0.0,0.6387
0.35,0.0,0.0,0.7387169538963014,0.3015744152265805,0.65,1.488093656261414,-1.4956076112794834,9,0.0,-0.9822641818314243,0.0,-0.7068170393974897,0.0,0.5,1.2321355420709788,0.0,0.0,-0.3789363407367878,1.0,0.0,1.0,0.002625218768230686,1,3,2,-1.4422058500768595,0.0,0.3299
1.0,1.0,1.0,1.2079786359428086,-0.8736633894142339,1.0,-1.0980346542116517,0.15938854203537026,7,0.0,0.7926667415794529,1.0,-0.7068170393974897,0.0,0.5,-0.8747540544416256,0.0,1.0,-0.25505766881933717,1.0,1.0,0.0,0.0005417118093174431,2,4,5,0.6450157261326742,0.0,0.732
0.4,0.0,1.0,-1.6858017366773197,-1.2094456193116097,0.4,0.0415150351063887,-1.640419774694533,2,0.0,-0.8574166058118693,0.0,-0.7068170393974897,0.0,0.5,1.3748603211895747,1.0,0.0,-0.05375482695347919,1.0,0.6666666666666667,0.0,0.0,2,5,6,-0.6528860004747018,0.0,0.2293
0.4,1.0,0.67,-1.581521362889207,0.21762885775223664,0.5,1.2401087497776953,0.44901286886546965,1,0.0,-0.6478822124923362,0.0,-0.7068170393974897,0.0,0.5,-0.8237809190421271,0.0,1.0,0.008184509005246343,1.0,0.0,1.0,0.9999999999999999,0,0,1,-1.0073253380258202,0.0,0.2123
0.4,1.0,0.0,-1.868292390806517,-0.03420781467079504,0.1,-1.9423642167633601,0.004232652662102722,2,0.0,-0.1938910269666815,1.0,-0.7068170393974897,0.0,0.5,-0.7592149475360956,1.0,0.0,-0.16214866488124888,1.0,1.0,0.0,0.0009584132011000917,2,2,5,0.8685194938081051,0.0,0.1777
0.1,1.0,0.67,-1.2426101480778406,-1.3773367342602973,0.5,-1.0862258491409984,-0.9267026835775024,5,0.0,-0.6993927508500548,0.0,-0.7068170393974897,0.0,0.5,-0.9257271898411241,0.0,1.0,-0.8047692754530253,0.0,0.0,1.0,0.005125427118926576,1,1,3,-1.143503279605901,0.0,0.2492
1.0,1.0,0.0,0.9212076080254987,-0.45393560204251454,0.5,1.293248372595635,1.0592927004003219,3,0.0,-0.7089964105438668,0.0,-0.7068170393974897,0.0,0.5,-0.3412352372602081,0.0,1.0,0.5269264476595718,1.0,0.8333333333333334,0.0,0.00012501041753479455,2,5,6,-0.09503150223522623,0.0,0.8625
0.1,1.0,0.67,-1.581521362889207,-0.5378811595168584,0.5,0.2835955390547807,1.5247603685201245,1,0.0,0.6180547471465088,1.0,-0.7068170393974897,0.0,0.5,-0.7864006197491615,1.0,1.0,-0.649920935556212,1.0,1.0,0.0,0.0020001666805567133,2,8,0,1.2701261170487823,0.0,0.359
1.0,1.0,0.0,1.3122590097309215,-1.0415545043629217,1.0,-1.4168723911192898,-1.2783893661569088,9,1.0,-1.064331819214908,0.0,1.5047506683543557,0.0,0.0,1.0248447914463514,0.0,1.0,1.5256982399940202,1.0,0.0,1.0,0.003458621551795983,1,3,2,-1.2789248910164441,0.0,0.8876
1.0,0.0,1.0,1.0776281687076679,0.13368330027789274,1.0,1.3168659827369416,0.4179816909908161,6,1.0,-0.8048583954875531,0.0,1.5047506683543557,1.0,0.0,0.7665809054222259,0.0,1.0,-0.649920935556212,0.0,0.0,1.0,0.002625218768230686,1,3,2,-1.4422058500768595,0.0,0.875
