primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,lead_completeness,lead_source,agent_response_ratio,attachment_shared,sale_closed
0.65,0.30612244897959195,0.0,0.2,0.75,0.9814020028612304,0.0,0.9999999999999998,0.0,0.0,0.7666666666666667,0.8687500000000001,0.0,0.8,0.53,1.0,0.2009
0.4,0.0,0.0,0.8,0.75,0.9427753934191703,1.0,0.0,0.0,0.0,0.7222222222222222,0.05312499999999987,1.0,0.6,0.31499999999999995,1.0,0.9346
0.65,0.30612244897959195,0.25,0.5,0.5,0.8898426323319027,1.0,0.0,0.625,1.0,0.6333333333333334,0.32499999999999996,1.0,0.6,1.0,0.0,0.7448
0.85,0.5714285714285714,0.75,1.0,0.25,0.05007153075822604,1.0,0.1783783783783783,0.0,0.0,0.7999999999999999,0.4906250000000001,1.0,0.8,0.2350000000000001,0.0,0.8108
0.65,0.3673469387755104,0.0,0.5,0.75,0.4978540772532189,1.0,0.1243243243243243,0.0,0.0,0.6,0.528125,1.0,0.5,0.3600000000000001,0.0,0.5736
0.4,0.0,0.0,0.4,1.0,0.8082975679542204,1.0,0.2783783783783783,1.0,1.0,0.41111111111111115,0.703125,1.0,0.6,0.3074999999999999,0.0,0.9818
0.2,0.0,0.0,0.95,0.25,0.38197424892703863,1.0,0.3513513513513513,0.0,0.0,0.3888888888888889,0.7562500000000003,1.0,0.5,0.3274999999999999,1.0,0.3929
1.0,1.0000000000000002,0.25,0.4,0.5,0.43204577968526464,1.0,0.27297297297297296,0.0,0.0,0.7444444444444445,0.9156250000000001,1.0,0.6,0.895,1.0,0.7333
0.65,0.18367346938775508,0.25,0.4,0.75,0.8698140200286123,1.0,0.19999999999999998,0.0,0.0,0.46666666666666673,0.6312500000000001,1.0,0.8,0.9325000000000001,1.0,0.5795
0.85,0.693877551020408,0.5,0.7,0.5,0.5622317596566524,1.0,0.2648648648648648,0.0,0.0,0.5666666666666667,0.04062499999999991,1.0,0.6,0.0050000000000000044,1.0,0.8728
1.0,0.7959183673469388,0.0,0.2,1.0,0.7253218884120172,1.0,0.04054054054054049,0.0,0.0,0.6333333333333334,0.6656249999999999,0.0,0.8,0.5675000000000001,1.0,0.6764
1.0,1.0000000000000002,0.0,0.5,1.0,0.8226037195994278,1.0,0.20810810810810806,0.0,0.0,0.5111111111111112,0.328125,0.0,0.6,1.0,0.0,0.5069
0.85,0.5510204081632653,0.5,0.5,1.0,0.4406294706723891,1.0,0.09729729729729722,0.0,0.0,0.7444444444444445,0.5843749999999999,1.0,0.6,0.6375000000000002,1.0,0.8087
0.85,0.5918367346938775,0.5,0.8,1.0,0.7854077253218884,1.0,0.2810810810810811,0.0,0.0,0.5,0.9124999999999999,1.0,0.6,0.5950000000000002,0.0,0.8402
1.0,0.9795918367346939,0.25,0.8,0.75,0.3648068669527897,1.0,0.08378378378378379,0.0,0.0,0.811111111111111,0.9374999999999998,0.0,0.5,0.14500000000000002,0.0,0.9404
0.65,0.26530612244897966,0.0,0.1,0.25,0.40486409155937053,1.0,0.9999999999999998,0.0,0.0,0.488888888888889,0.7375,1.0,0.5,0.8525,1.0,0.2155
0.5,0.0,0.0,0.95,0.75,0.33190271816881256,1.0,0.9999999999999998,0.0,0.0,0.5333333333333332,0.5187499999999998,0.0,0.6,0.6799999999999999,1.0,0.2325
0.85,0.8163265306122449,0.5,0.95,1.0,0.36337625178826893,1.0,0.23513513513513504,0.0,0.0,0.6666666666666666,0.05624999999999991,1.0,0.8,0.8700000000000001,0.0,0.9013
0.1,0.0,0.0,0.7,0.25,0.2832618025751073,1.0,0.27297297297297296,0.0,0.0,0.6666666666666666,0.2749999999999999,0.0,0.8,0.7249999999999999,1.0,0.3404
1.0,0.8163265306122449,0.0,1.0,1.0,0.5894134477825466,1.0,0.9999999999999998,0.0,0.0,0.788888888888889,0.5093749999999999,0.0,0.5,1.0,1.0,0.2524
0.5,0.0,0.5,0.1,0.75,0.9155937052932761,1.0,0.0,0.0,0.0,0.23333333333333334,1.0000000000000002,1.0,0.8,0.8200000000000001,1.0,0.99
0.85,0.7346938775510203,0.5,0.4,0.75,0.7739628040057225,1.0,0.3621621621621621,0.0,0.0,0.2666666666666667,0.4843750000000002,1.0,0.6,0.28749999999999987,0.0,0.7653
0.1,0.0,0.0,0.1,0.25,0.47782546494992845,1.0,0.14594594594594593,0.0,0.0,0.6888888888888889,0.575,1.0,0.5,0.645,1.0,0.8309
0.65,0.44897959183673475,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.24444444444444446,0.18437499999999996,1.0,0.6,0.7224999999999999,0.0,0.3541
0.5,0.0,0.75,1.0,1.0,0.8841201716738197,1.0,0.010810810810810784,1.0,1.0,0.45555555555555555,0.4531250000000002,1.0,0.6,0.565,1.0,0.8049
0.85,0.8571428571428572,0.25,0.4,1.0,0.7582260371959944,1.0,0.5135135135135135,0.0,0.0,0.33333333333333337,0.5125,0.0,0.5,0.4624999999999999,0.0,0.5782
0.5,0.0,0.0,0.95,0.75,0.6394849785407726,1.0,0.14594594594594593,0.125,1.0,0.4777777777777778,0.778125,0.0,0.6,0.27749999999999986,0.0,0.6919
0.5,0.0,0.25,1.0,0.5,0.3447782546494993,1.0,0.0,0.0,0.0,0.7444444444444445,1.0000000000000002,1.0,0.8,0.54,0.0,0.8075
0.85,0.7346938775510203,0.5,0.2,0.75,0.6924177396280401,1.0,0.23513513513513504,0.0,0.0,0.3666666666666667,0.24687499999999996,1.0,0.6,0.49,0.0,0.4073
0.85,0.5918367346938775,0.5,0.4,0.5,0.5007153075822605,1.0,0.005405405405405378,0.25,1.0,0.6222222222222222,0.6625000000000001,1.0,0.5,0.625,0.0,0.7541
1.0,1.0000000000000002,0.5,0.4,0.5,0.6680972818311874,0.0,0.9999999999999998,0.0,0.0,0.45555555555555555,0.109375,1.0,0.6,1.0,0.0,0.3098
0.85,0.8775510204081634,0.5,0.4,0.75,0.5922746781115881,1.0,0.17027027027027022,0.0,0.0,0.5444444444444444,0.784375,1.0,0.5,0.54,0.0,0.7236
0.65,0.4285714285714286,0.0,0.4,0.5,0.6394849785407726,1.0,0.21891891891891888,0.0,0.0,0.6111111111111112,0.171875,0.0,0.8,0.4849999999999999,0.0,0.5864
0.2,0.0,0.0,0.6,0.5,0.5579399141630902,1.0,0.0,0.875,1.0,0.15555555555555556,0.2281249999999999,1.0,0.8,0.6724999999999999,0.0,0.2812
0.5,0.04081632653061229,0.25,0.6,0.25,0.46494992846924177,0.0,0.6189189189189187,0.0,0.0,0.3666666666666667,0.8968750000000003,1.0,0.6,0.01749999999999996,0.0,0.4488
0.85,0.6530612244897958,0.25,0.8,0.75,0.47067238912732473,1.0,0.21891891891891888,0.0,0.0,0.5666666666666667,0.7812500000000002,1.0,0.8,0.0,0.0,0.8562
1.0,1.0000000000000002,0.0,0.5,0.75,0.7081545064377683,1.0,0.09729729729729722,0.0,0.0,0.32222222222222224,0.4812500000000002,0.0,0.8,0.6475000000000002,0.0,0.4425
1.0,0.8163265306122449,0.5,0.1,0.5,0.15593705293276108,1.0,0.09729729729729722,0.0,0.0,0.7666666666666667,0.8625,1.0,0.5,0.5175000000000001,0.0,0.8383
0.4,0.0,0.0,0.1,0.75,0.6666666666666667,1.0,0.5027027027027027,0.0,0.0,0.2888888888888889,0.15625,1.0,0.5,0.6025,1.0,0.2535
0.4,0.0,0.0,1.0,0.25,0.4763948497854077,1.0,0.4108108108108106,0.0,0.0,0.3111111111111111,0.7312500000000002,1.0,0.8,0.9300000000000002,0.0,0.5313
0.5,0.12244897959183687,0.25,1.0,1.0,0.9957081545064378,1.0,0.20810810810810806,0.0,0.0,0.3777777777777778,0.578125,0.0,0.6,1.0,1.0,0.7917
1.0,0.9795918367346939,0.25,0.8,1.0,0.4148783977110157,1.0,0.32162162162162156,0.0,0.0,0.46666666666666673,1.0000000000000002,1.0,0.6,0.7374999999999998,1.0,0.8119
0.1,0.0,0.0,0.8,0.25,0.7167381974248928,1.0,0.07297297297297298,1.0,1.0,0.0,0.6312500000000001,0.0,0.5,1.0,1.0,0.4908
0.85,0.9387755102040816,0.25,0.2,0.5,0.04005722460658083,0.0,0.38108108108108096,0.125,1.0,1.0,0.8500000000000003,1.0,0.8,0.24750000000000005,1.0,0.6242
0.2,0.0,0.0,0.2,0.25,0.4492131616595136,1.0,0.24324324324324317,0.0,0.0,0.488888888888889,1.0000000000000002,1.0,0.5,0.3425,0.0,0.4591
0.5,0.04081632653061229,0.25,0.2,0.75,0.9971387696709586,0.0,0.3378378378378377,0.0,0.0,0.788888888888889,0.33750000000000013,1.0,0.5,0.9675000000000002,0.0,0.3281
0.85,0.6734693877551019,0.0,0.2,1.0,0.9198855507868384,1.0,0.0,0.0,0.0,0.30000000000000004,0.36875000000000013,0.0,0.6,1.0,0.0,0.4104
0.85,0.5306122448979591,0.5,0.8,0.5,0.1573676680972818,1.0,0.0,0.0,0.0,0.4222222222222222,0.23124999999999996,1.0,0.5,0.8049999999999999,1.0,0.8798
0.85,0.9387755102040816,0.5,0.7,0.75,0.6266094420600858,1.0,0.2108108108108108,0.0,0.0,0.7333333333333333,0.903125,1.0,0.5,0.6325000000000001,0.0,0.8593
0.65,0.4693877551020409,0.0,0.05,1.0,0.536480686695279,1.0,0.1837837837837837,0.0,0.0,0.488888888888889,0.1468750000000001,0.0,0.6,0.4249999999999998,1.0,0.2976
0.5,0.10204081632653073,0.5,1.0,1.0,0.44778254649499283,1.0,0.0,0.0,0.0,0.4777777777777778,0.059374999999999956,1.0,0.5,0.9575,0.0,0.7517
0.2,0.0,0.0,0.95,1.0,0.7567954220314735,1.0,0.0,0.75,1.0,0.15555555555555556,0.44687500000000013,1.0,0.5,0.5475000000000001,1.0,0.7835
0.85,0.7346938775510203,0.0,0.1,0.5,0.6123032904148784,1.0,0.0,0.0,0.0,0.24444444444444446,0.5000000000000002,0.0,0.6,0.355,1.0,0.2877
0.4,0.0,0.0,0.4,0.75,0.37339055793991416,1.0,0.0,0.0,0.0,0.488888888888889,1.0000000000000002,0.0,0.6,0.02749999999999997,0.0,0.4099
0.4,0.0,0.0,0.8,0.5,0.15593705293276108,1.0,0.35945945945945934,0.0,0.0,0.4777777777777778,0.4750000000000001,0.0,0.6,0.15249999999999997,0.0,0.4346
1.0,1.0000000000000002,0.5,0.95,0.5,0.7968526466380544,1.0,0.00810810810810808,0.0,0.0,0.32222222222222224,0.7312500000000002,1.0,0.5,0.4324999999999999,1.0,0.8799
0.4,0.0,0.0,0.7,1.0,0.37768240343347637,1.0,0.0,0.0,0.0,0.6111111111111112,0.734375,1.0,0.6,0.5950000000000002,1.0,0.5986
0.2,0.0,0.0,0.5,1.0,0.5379113018597997,1.0,0.04324324324324322,0.0,0.0,0.5222222222222221,0.31562500000000004,1.0,0.5,0.7974999999999999,0.0,0.376
0.85,0.6734693877551019,0.5,0.6,1.0,0.6323319027181689,1.0,0.1729729729729729,0.0,0.0,0.2555555555555556,0.1343749999999999,1.0,0.8,0.6225,0.0,0.8118
0.5,0.0,0.5,0.2,0.25,0.2875536480686695,1.0,0.04324324324324322,0.0,0.0,0.23333333333333334,0.5625,1.0,0.6,1.0,0.0,0.95
0.1,0.0,0.0,0.3,0.5,0.21173104434907009,1.0,0.37297297297297294,0.0,0.0,0.6444444444444445,0.64375,0.0,0.6,0.2749999999999999,1.0,0.1782
0.2,0.0,0.0,0.1,0.5,0.25894134477825465,1.0,0.0,0.0,0.0,0.4222222222222222,0.846875,0.0,0.8,0.5275000000000001,1.0,0.2136
0.4,0.0,0.0,0.5,0.5,0.15593705293276108,1.0,0.8837837837837836,0.0,0.0,0.3111111111111111,0.30937499999999996,1.0,0.5,0.2925,0.0,0.2094
0.2,0.0,0.0,0.3,0.25,0.5264663805436338,1.0,0.032432432432432434,0.5,1.0,0.08888888888888889,0.5843749999999999,1.0,0.6,0.31000000000000005,0.0,0.2243
0.65,0.18367346938775508,0.25,0.5,0.75,0.3004291845493562,1.0,0.08378378378378379,0.0,0.0,0.3777777777777778,0.971875,1.0,0.5,0.15249999999999997,0.0,0.5239
0.5,0.020408163265306145,0.0,0.3,0.25,0.8125894134477826,0.0,0.2567567567567567,0.0,0.0,0.7222222222222222,0.7875000000000003,0.0,0.8,0.0,1.0,0.1999
0.2,0.0,0.0,1.0,0.75,0.7124463519313305,0.0,0.6594594594594594,0.0,0.0,0.2777777777777778,1.0000000000000002,1.0,0.6,0.5625,1.0,0.1682
0.4,0.0,0.25,0.8,0.25,0.19456366237482117,1.0,0.14594594594594593,0.0,0.0,0.32222222222222224,0.6031249999999999,1.0,0.8,0.37250000000000005,1.0,0.9661
0.4,0.0,0.0,0.6,0.25,0.351931330472103,1.0,0.14054054054054052,0.0,0.0,0.8222222222222222,0.19062500000000004,0.0,0.6,0.49,0.0,0.4039
0.4,0.0,0.25,0.7,0.5,0.08583690987124463,1.0,0.0,0.0,0.0,0.7777777777777778,0.7656250000000002,1.0,0.5,0.3074999999999999,0.0,0.3804
0.1,0.0,0.0,0.5,0.5,0.25894134477825465,1.0,0.1297297297297297,0.375,1.0,0.0,0.8531250000000001,1.0,0.8,0.8200000000000001,1.0,0.8696
0.85,0.7755102040816326,0.75,1.0,0.5,0.11301859799713877,1.0,0.0,1.0,1.0,0.7222222222222222,0.26875000000000004,0.0,0.8,0.0,1.0,0.6684
0.5,0.04081632653061229,0.0,0.8,0.75,0.8140200286123034,1.0,0.05675675675675676,0.0,0.0,0.5333333333333332,0.4218750000000002,0.0,0.5,0.9425000000000001,0.0,0.4344
0.2,0.0,0.0,0.3,1.0,0.8597997138769672,1.0,0.1783783783783783,0.0,0.0,0.3888888888888889,0.0,0.0,0.8,0.925,1.0,0.2696
0.4,0.0,0.0,0.6,0.5,0.2732474964234621,0.0,0.9999999999999998,0.0,0.0,0.788888888888889,0.934375,0.0,0.5,0.0,0.0,0.162
0.5,0.0,0.25,0.8,1.0,0.8583690987124464,1.0,0.33513513513513504,0.75,1.0,0.4777777777777778,0.30000000000000004,1.0,0.6,0.6000000000000001,0.0,0.6536
0.1,0.0,0.0,0.1,0.75,0.402002861230329,1.0,0.0,0.0,0.0,0.30000000000000004,0.6031249999999999,1.0,0.6,0.835,0.0,0.1839
0.4,0.0,0.0,0.7,1.0,0.6566523605150215,1.0,0.18918918918918917,0.0,0.0,0.6,0.675,0.0,0.6,0.3425,0.0,0.3167
0.65,0.1428571428571428,0.0,0.5,0.5,0.5207439198855508,0.0,0.34594594594594585,1.0,1.0,0.6666666666666666,0.7656250000000002,0.0,0.6,0.5925,0.0,0.1985
0.5,0.020408163265306145,0.25,0.3,1.0,0.8984263233190273,1.0,0.3675675675675675,0.0,0.0,0.24444444444444446,0.7968750000000002,0.0,0.6,0.5225,1.0,0.2054
1.0,0.8979591836734693,0.25,0.95,0.75,0.3061516452074392,1.0,0.09459459459459454,0.0,0.0,0.7,0.878125,1.0,0.8,0.24250000000000005,0.0,0.8617
0.1,0.0,0.0,0.5,0.5,0.5937052932761088,1.0,0.17567567567567563,0.0,0.0,0.5333333333333332,0.5999999999999999,1.0,0.6,0.8174999999999999,0.0,0.8805
0.4,0.0,0.25,0.3,0.5,0.4220314735336194,1.0,0.0,0.0,0.0,0.6,0.64375,1.0,0.6,0.015000000000000013,1.0,0.9748
1.0,0.8571428571428572,1.0,1.0,0.5,0.8626609442060086,1.0,0.0,0.0,0.0,0.3777777777777778,0.9000000000000001,1.0,0.8,1.0,1.0,0.9058
0.1,0.0,0.0,0.2,0.25,0.28183118741058655,1.0,0.11621621621621617,0.0,0.0,0.2555555555555556,0.4437500000000001,0.0,0.6,0.2825,0.0,0.1431
1.0,1.0000000000000002,0.5,0.6,1.0,0.6094420600858369,1.0,0.23783783783783777,0.0,0.0,0.5777777777777777,0.0,1.0,0.8,0.5800000000000001,0.0,0.788
0.5,0.0,0.25,0.7,1.0,0.7811158798283262,0.0,0.14594594594594593,0.25,1.0,0.5222222222222221,0.0,1.0,0.5,0.1975,0.0,0.3841
1.0,1.0000000000000002,0.5,0.8,1.0,0.5007153075822605,1.0,0.29999999999999993,0.625,1.0,0.7777777777777778,0.11250000000000004,1.0,0.6,0.6225,0.0,0.8013
1.0,0.7551020408163265,0.25,0.7,1.0,0.5164520743919886,1.0,0.0,0.0,0.0,0.6555555555555554,1.0000000000000002,0.0,0.8,1.0,0.0,0.6641
1.0,0.8979591836734693,0.5,0.1,1.0,0.7496423462088698,1.0,0.19999999999999998,0.875,1.0,0.6444444444444445,0.65625,1.0,0.6,0.7849999999999999,0.0,0.8212
0.1,0.0,0.0,0.05,0.25,0.6881258941344779,1.0,0.10270270270270268,0.0,0.0,0.35555555555555557,1.0000000000000002,0.0,0.6,0.37749999999999995,0.0,0.2049
1.0,1.0000000000000002,0.5,0.5,0.5,0.38912732474964234,1.0,0.07837837837837838,0.0,0.0,0.6,0.4437500000000001,1.0,0.8,0.3474999999999999,0.0,0.8524
0.85,0.8163265306122449,0.25,0.4,0.5,0.9942775393419171,1.0,0.0,0.0,0.0,0.3111111111111111,0.5093749999999999,1.0,0.6,0.9125000000000001,0.0,0.7858
0.65,0.2857142857142858,0.0,0.4,0.5,0.4520743919885551,1.0,0.19459459459459458,0.0,0.0,0.7444444444444445,0.5656249999999998,0.0,0.8,0.20500000000000007,1.0,0.8676
0.4,0.0,0.0,0.2,0.5,0.18884120171673818,1.0,0.0,0.25,1.0,0.32222222222222224,0.3062499999999999,0.0,0.5,0.7049999999999998,0.0,0.6718
0.85,0.7346938775510203,0.25,0.3,0.5,0.035765379113018594,1.0,0.19189189189189185,0.125,1.0,0.8666666666666667,0.015625,1.0,0.5,0.15500000000000003,0.0,0.6584
0.5,0.0,0.25,0.7,1.0,0.7110157367668097,0.0,0.9999999999999998,0.625,1.0,0.4444444444444445,0.2281249999999999,1.0,0.6,0.0,1.0,0.1227
0.2,0.0,0.0,0.05,1.0,0.676680972818312,1.0,0.2675675675675675,0.0,0.0,0.5,0.703125,0.0,0.6,0.8174999999999999,1.0,0.1782
0.5,0.10204081632653073,0.25,0.95,0.5,0.799713876967096,1.0,0.05675675675675676,0.0,0.0,0.7777777777777778,0.3218749999999999,1.0,0.6,0.815,0.0,0.9508
0.1,0.0,0.0,0.95,0.25,0.21459227467811157,1.0,0.0,0.0,0.0,0.32222222222222224,0.8593750000000002,1.0,0.8,0.4375,1.0,0.9115
0.1,0.0,0.0,0.6,0.25,0.38626609442060084,0.0,0.2108108108108108,0.0,0.0,0.5111111111111112,0.5625,1.0,0.8,1.0,1.0,0.2187
0.2,0.0,0.0,0.5,0.5,0.36623748211731044,1.0,0.0,0.0,0.0,0.4222222222222222,0.9312500000000001,1.0,0.5,1.0,0.0,0.3949
0.5,0.0,0.25,0.5,0.75,0.6208869814020029,1.0,0.0,0.875,1.0,0.4000000000000001,0.09999999999999987,0.0,0.8,0.13249999999999995,1.0,0.8708
1.0,1.0000000000000002,0.25,0.5,0.75,0.8483547925608012,1.0,0.29459459459459447,0.0,0.0,0.7999999999999999,0.25312500000000004,1.0,0.5,0.51,1.0,0.5526
0.2,0.0,0.0,0.4,1.0,0.5636623748211731,0.0,0.9999999999999998,0.0,0.0,0.488888888888889,0.98125,1.0,0.6,1.0,1.0,0.1935
0.85,0.693877551020408,0.0,0.7,1.0,0.29756795422031473,1.0,0.0,0.0,0.0,0.33333333333333337,0.9906249999999999,0.0,0.6,0.41000000000000014,1.0,0.6338
0.85,0.7142857142857142,0.75,0.6,0.5,0.7925608011444921,1.0,0.1378378378378378,0.75,1.0,0.9000000000000001,0.70625,1.0,0.6,0.49249999999999994,0.0,0.8685
1.0,1.0000000000000002,0.5,0.8,0.5,0.1802575107296137,1.0,0.03513513513513514,0.0,0.0,0.6111111111111112,0.784375,1.0,0.6,0.4750000000000001,0.0,0.7708
0.85,0.5510204081632653,0.0,0.2,1.0,0.6866952789699571,1.0,0.0,0.0,0.0,0.788888888888889,0.6375,0.0,0.5,1.0,1.0,0.6331
0.65,0.26530612244897966,0.0,0.6,1.0,0.894134477825465,1.0,0.0,0.0,0.0,0.7777777777777778,0.8406250000000004,0.0,0.6,0.24750000000000005,1.0,0.5245
0.5,0.0,0.25,0.2,0.5,0.5550786838340487,1.0,0.2918918918918918,0.0,0.0,0.4444444444444445,0.35312500000000013,1.0,0.6,0.0,0.0,0.6702
0.5,0.0,0.25,0.6,1.0,0.8712446351931331,1.0,0.0,0.375,1.0,0.4444444444444445,0.5531249999999999,0.0,0.5,0.3374999999999999,0.0,0.9143
0.5,0.04081632653061229,0.5,0.7,0.75,0.8426323319027182,1.0,0.33513513513513504,0.0,0.0,0.46666666666666673,1.0000000000000002,1.0,0.5,0.44499999999999984,0.0,0.8764
0.85,1.0000000000000002,0.25,0.3,0.5,0.7381974248927039,1.0,0.10540540540540536,0.0,0.0,0.6222222222222222,0.89375,1.0,0.6,0.625,1.0,0.5363
0.1,0.0,0.0,0.7,0.5,0.8283261802575108,1.0,0.2675675675675675,0.0,0.0,0.7222222222222222,0.5874999999999999,0.0,0.8,0.22250000000000003,0.0,0.3517
0.65,0.3265306122448981,0.0,0.3,0.5,0.09728183118741059,0.0,0.4729729729729728,0.0,0.0,0.30000000000000004,0.734375,1.0,0.6,0.18999999999999995,1.0,0.1714
0.5,0.061224489795918435,0.25,0.95,0.5,0.29756795422031473,1.0,0.0,0.25,1.0,0.35555555555555557,0.8656250000000003,1.0,0.8,0.33000000000000007,0.0,0.8508
0.85,0.6530612244897958,0.5,0.6,1.0,0.3218884120171674,1.0,0.04054054054054049,0.0,0.0,0.3666666666666667,0.046875,1.0,0.6,0.6599999999999999,0.0,0.8707
0.4,0.0,0.0,0.6,1.0,0.9971387696709586,1.0,0.17567567567567563,0.0,0.0,0.488888888888889,0.09062499999999996,1.0,0.8,0.7625,0.0,0.3671
1.0,1.0000000000000002,0.5,1.0,0.75,0.7310443490701002,1.0,0.29999999999999993,0.0,0.0,0.6777777777777777,0.8656250000000003,1.0,0.5,0.04749999999999999,0.0,0.7193
0.5,0.1428571428571428,0.5,0.4,1.0,0.34763948497854075,1.0,0.0,0.75,1.0,0.488888888888889,0.809375,1.0,0.6,0.9675000000000002,1.0,0.5246
0.2,0.0,0.0,0.3,0.5,0.3290414878397711,1.0,0.0,0.0,0.0,0.6777777777777777,0.3656250000000001,1.0,0.8,0.1825,0.0,0.2901
0.65,0.34693877551020424,0.0,0.1,0.25,0.6137339055793992,1.0,0.2054054054054054,0.125,1.0,0.5777777777777777,0.8687500000000001,1.0,0.6,1.0,1.0,0.3699
1.0,1.0000000000000002,0.5,0.95,1.0,0.9127324749642347,1.0,0.13513513513513511,0.625,1.0,1.0,0.5374999999999999,1.0,0.5,0.8900000000000001,0.0,0.6227
0.1,0.0,0.0,0.4,0.75,0.5994277539341918,1.0,0.9999999999999998,0.0,0.0,0.32222222222222224,0.7468750000000002,1.0,0.8,0.9575,0.0,0.2281
0.5,0.020408163265306145,0.5,0.8,0.5,0.8984263233190273,1.0,0.23783783783783777,0.375,1.0,0.3888888888888889,0.8875000000000004,1.0,0.8,0.6599999999999999,1.0,0.9553
0.65,0.44897959183673475,0.0,0.6,0.5,0.849785407725322,1.0,0.24864864864864858,0.0,0.0,0.488888888888889,0.31562500000000004,1.0,0.8,0.19999999999999996,0.0,0.5629
1.0,1.0000000000000002,0.5,0.7,0.5,0.4921316165951359,1.0,0.13243243243243238,0.25,1.0,0.6777777777777777,0.9593749999999999,1.0,0.8,0.44499999999999984,0.0,0.6703
1.0,1.0000000000000002,0.0,0.1,0.5,0.6351931330472104,1.0,0.08378378378378379,0.0,0.0,0.8222222222222222,0.675,0.0,0.5,0.5550000000000002,1.0,0.2455
0.65,0.26530612244897966,0.0,0.8,0.75,0.5393419170243205,0.0,0.9999999999999998,0.75,1.0,0.8666666666666667,0.578125,1.0,0.6,1.0,0.0,0.3035
1.0,1.0000000000000002,0.25,0.5,1.0,0.530758226037196,1.0,0.1378378378378378,0.0,0.0,0.24444444444444446,0.09375,0.0,0.8,0.5075000000000001,0.0,0.7382
0.2,0.0,0.0,1.0,0.25,0.8683834048640916,1.0,0.3648648648648647,0.0,0.0,0.4000000000000001,0.675,1.0,0.6,0.0,0.0,0.4488
0.2,0.0,0.0,0.2,0.75,0.40915593705293274,1.0,0.0,0.0,0.0,0.8222222222222222,0.19687500000000013,1.0,0.5,1.0,1.0,0.3097
0.65,0.10204081632653073,0.0,0.4,1.0,0.8211731044349071,1.0,0.2162162162162162,0.0,0.0,0.33333333333333337,0.1937500000000001,1.0,0.6,0.2350000000000001,1.0,0.3122
1.0,1.0000000000000002,0.0,0.2,1.0,0.40486409155937053,1.0,0.37297297297297294,0.0,0.0,0.6444444444444445,0.98125,0.0,0.6,0.77,1.0,0.8881
0.4,0.0,0.0,0.2,0.75,0.5064377682403434,0.0,0.14594594594594593,0.0,0.0,0.5111111111111112,0.7375,1.0,0.6,0.24,0.0,0.3195
0.1,0.0,0.0,0.3,0.5,0.2317596566523605,1.0,0.00810810810810808,0.0,0.0,0.7777777777777778,0.5562499999999999,0.0,0.8,0.1725,1.0,0.1485
1.0,0.7959183673469388,0.25,0.4,1.0,0.44778254649499283,1.0,0.3864864864864864,0.0,0.0,0.2777777777777778,0.5812499999999998,0.0,0.5,0.1399999999999999,1.0,0.3941
0.2,0.0,0.25,0.95,1.0,0.4449213161659514,1.0,0.17027027027027022,0.0,0.0,0.2888888888888889,0.046875,1.0,0.6,0.0,1.0,0.7831
1.0,1.0000000000000002,0.5,1.0,1.0,0.4992846924177396,1.0,0.0,0.0,0.0,0.4444444444444445,0.7468750000000002,1.0,0.6,0.41500000000000004,0.0,0.7843
0.2,0.0,0.0,0.4,0.5,0.39914163090128757,1.0,0.48108108108108094,0.0,0.0,0.4777777777777778,0.3218749999999999,1.0,0.8,0.5725,0.0,0.2481
1.0,1.0000000000000002,0.5,0.2,0.75,0.9742489270386266,1.0,0.38378378378378375,0.0,0.0,0.488888888888889,0.5718749999999999,1.0,0.6,0.21500000000000008,0.0,0.7794
1.0,1.0000000000000002,0.0,0.3,0.5,0.23032904148783975,1.0,0.08378378378378379,0.0,0.0,0.5,0.4812500000000002,0.0,0.6,0.7249999999999999,0.0,0.4199
0.5,0.0,0.5,1.0,1.0,0.9241773962804006,1.0,0.0,0.0,0.0,0.8222222222222222,0.9437499999999999,1.0,0.6,0.15249999999999997,1.0,0.741
0.4,0.0,0.0,1.0,0.75,0.6924177396280401,0.0,0.0,0.0,0.0,0.7,0.5218749999999999,1.0,0.6,0.73,1.0,0.6981
0.5,0.0,0.5,0.4,0.5,0.580829756795422,1.0,0.0,0.0,0.0,0.32222222222222224,0.8437500000000002,1.0,0.6,0.3474999999999999,1.0,0.6672
0.65,0.3877551020408163,0.0,0.2,1.0,0.9098712446351932,1.0,0.0,0.125,1.0,0.4444444444444445,0.5656249999999998,0.0,0.8,0.2825,0.0,0.4337
0.4,0.0,0.0,0.5,0.75,0.3848354792560801,1.0,0.9999999999999998,0.0,0.0,0.7222222222222222,0.9312500000000001,1.0,0.6,0.0,0.0,0.2431
0.5,0.0,0.25,0.1,1.0,0.8898426323319027,1.0,0.18918918918918917,0.0,0.0,0.4333333333333334,0.79375,0.0,0.6,0.7349999999999999,0.0,0.2436
1.0,1.0000000000000002,0.25,0.2,0.75,0.6137339055793992,1.0,0.18648648648648644,0.0,0.0,0.4444444444444445,0.59375,1.0,0.6,0.6375000000000002,1.0,0.279
1.0,1.0000000000000002,0.5,0.8,0.5,0.849785407725322,1.0,0.17027027027027022,0.0,0.0,0.6111111111111112,0.7906250000000001,1.0,0.6,1.0,0.0,0.8553
