primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_score
5,2,2,2,2,2,1,1,2,0,2,1,0.2109
1,1,1,4,3,2,0,1,2,0,1,2,0.1985
4,2,1,1,2,2,0,1,1,0,2,1,0.1069
7,3,2,8,2,2,0,3,2,0,3,3,0.9024
3,1,1,4,2,2,0,1,3,1,1,1,0.1499
3,1,1,4,2,2,1,1,2,1,1,2,0.3527
7,3,3,6,1,1,0,2,2,0,3,2,0.5424
6,3,3,3,3,3,0,3,3,1,3,3,0.937
1,1,1,6,3,3,0,1,2,1,1,2,0.2826
4,2,2,5,2,2,0,2,1,0,3,2,0.4483
2,2,2,8,4,3,1,3,1,0,2,3,0.9457
7,3,2,5,2,2,0,2,1,0,3,2,0.5438
1,1,1,7,2,2,1,2,1,0,1,2,0.5785
7,3,2,2,2,2,0,2,1,0,3,1,0.3643
4,2,2,7,4,3,0,2,1,0,2,2,0.5865
5,2,2,10,2,2,0,1,1,0,2,1,0.1542
2,2,2,9,2,2,1,3,2,1,2,2,0.916
5,2,2,10,1,1,0,1,2,0,2,1,0.1425
3,1,1,5,3,3,1,2,1,0,2,2,0.5704
7,2,3,8,3,2,1,3,3,1,2,2,0.9306
3,2,1,6,1,1,0,2,1,0,2,2,0.4323
7,3,3,3,2,2,1,3,3,1,3,3,0.9578
2,2,2,4,1,1,0,1,2,0,2,2,0.1949
5,2,2,5,2,2,1,2,1,0,3,2,0.6005
7,2,2,8,3,2,1,3,1,0,3,3,0.9236
6,3,2,1,2,2,0,2,1,0,3,2,0.5035
7,2,2,1,1,1,1,2,1,0,2,1,0.3862
1,1,1,1,1,1,0,1,2,1,1,2,0.1773
2,2,2,6,1,1,0,2,1,0,2,2,0.4458
4,2,2,10,2,2,0,1,1,0,2,1,0.1556
7,3,3,8,3,2,1,3,3,1,3,2,0.9474
4,2,2,1,1,1,0,2,1,0,2,2,0.3884
7,3,3,8,2,2,1,3,2,0,2,3,0.9532
1,1,1,8,4,3,1,3,3,1,1,3,0.9558
5,2,3,3,3,2,1,3,3,1,2,3,0.9528
5,2,2,1,1,1,0,2,2,1,2,1,0.3485
4,2,2,6,3,2,0,2,2,0,2,1,0.4038
6,3,2,10,2,2,0,2,1,0,3,2,0.5991
1,1,1,7,2,2,1,2,1,0,1,2,0.5785
5,2,3,3,4,3,1,3,2,0,2,3,0.9403
7,3,3,7,3,3,1,2,3,1,2,2,0.8568
7,3,2,3,2,2,1,3,1,0,3,3,0.9265
2,2,2,9,4,3,0,3,3,1,2,2,0.9016
3,1,1,9,3,2,1,2,1,0,1,2,0.6315
6,3,3,2,1,1,1,1,2,1,3,1,0.3008
7,2,2,6,1,1,1,2,1,0,2,2,0.5879
6,3,2,6,1,1,1,2,1,0,3,2,0.6595
5,2,2,8,4,3,0,3,3,1,2,3,0.9396
7,2,3,9,2,2,1,3,2,0,2,3,0.9335
2,2,3,2,2,2,0,1,3,1,2,1,0.1935
7,3,2,5,4,3,1,2,1,0,3,2,0.76
3,1,1,7,4,3,1,2,2,0,1,2,0.6786
7,3,3,1,2,2,0,2,3,1,3,2,0.6436
3,2,1,9,4,3,1,2,2,0,1,2,0.7771
4,2,2,8,3,3,1,3,2,0,2,3,0.9416
4,2,2,10,1,1,0,2,2,0,2,1,0.3616
3,1,1,10,1,1,0,1,1,0,1,1,0.0985
6,3,2,1,1,1,0,2,1,0,2,2,0.4849
7,3,2,4,2,2,0,2,1,0,2,2,0.5627
2,2,2,6,1,1,0,2,1,0,2,2,0.4458
7,2,2,10,2,2,0,2,2,1,3,2,0.6031
2,2,2,7,3,2,1,2,1,0,2,3,0.8031
4,2,2,10,2,2,0,1,2,0,2,2,0.2715
6,3,2,4,2,2,0,2,1,0,3,1,0.387
4,2,3,5,1,1,1,2,3,1,3,2,0.6925
6,3,2,10,2,2,0,2,1,0,3,2,0.5991
5,2,2,1,1,1,0,1,2,0,2,1,0.1013
7,2,2,4,2,2,1,2,1,0,2,2,0.6138
2,2,2,5,3,2,1,2,2,0,2,2,0.6937
7,3,2,3,4,3,0,3,2,0,3,3,0.9138
4,2,2,9,2,2,1,3,2,0,2,2,0.8836
6,3,3,7,3,2,1,2,2,1,3,2,0.8237
4,2,2,2,2,2,0,2,2,1,3,2,0.5264
5,2,1,8,3,3,0,3,1,0,2,2,0.8016
7,3,2,5,4,3,1,2,1,0,3,2,0.76
7,3,3,6,1,1,0,2,3,1,3,2,0.6485
6,3,3,4,3,3,1,2,3,1,3,1,0.7206
4,2,2,1,2,2,1,1,2,0,2,2,0.3211
6,3,2,7,4,3,0,2,1,0,3,3,0.7732
2,2,2,1,1,1,0,1,3,1,2,1,0.1534
2,2,2,7,2,2,0,2,2,1,2,3,0.7436
6,3,2,4,4,3,1,2,1,0,2,1,0.654
3,2,1,3,2,2,1,3,1,0,2,3,0.9035
1,1,1,3,3,3,0,3,1,0,1,3,0.8221
1,1,1,1,1,1,0,1,3,1,1,2,0.1925
5,2,3,4,3,3,0,2,3,1,3,1,0.4793
3,1,1,8,3,2,1,2,3,1,1,3,0.8378
6,3,2,4,2,2,0,2,1,0,3,1,0.387
1,1,1,4,2,2,1,1,1,0,1,2,0.2634
3,1,1,3,3,3,1,3,2,1,1,3,0.9294
5,2,2,8,3,3,1,3,2,0,2,2,0.8973
6,3,2,3,3,3,1,3,1,0,3,3,0.9393
4,2,2,4,2,2,0,2,2,0,2,2,0.4925
3,1,1,4,1,1,0,1,1,0,1,2,0.1336
2,2,2,2,2,2,1,1,3,1,2,1,0.3004
7,2,2,5,2,2,0,2,2,1,3,2,0.5506
3,1,1,8,3,2,1,2,1,0,1,2,0.6214
6,3,2,1,1,1,0,2,1,0,3,2,0.4551
7,3,2,1,2,2,1,2,1,0,3,1,0.5065
4,2,2,10,2,2,0,2,1,0,2,1,0.3833
7,2,2,2,2,2,0,1,1,0,2,2,0.1878
6,3,3,8,4,3,1,3,3,1,3,3,0.9758
3,1,1,5,4,3,1,2,1,0,2,2,0.6084
3,1,1,8,4,3,0,2,3,1,1,3,0.7704
2,2,2,4,2,2,1,2,2,0,2,2,0.6496
1,1,1,6,1,1,0,1,3,1,1,2,0.2282
7,2,2,2,2,2,0,2,1,0,2,1,0.299
7,3,3,9,4,3,1,3,2,1,3,3,0.9742
4,2,1,8,2,2,0,3,1,0,2,3,0.8601
7,2,2,3,2,2,1,3,1,0,3,3,0.8928
4,2,3,10,2,2,1,2,3,1,2,2,0.7927
7,3,3,1,2,2,0,2,3,1,3,2,0.6436
3,1,1,9,3,3,0,2,1,0,1,2,0.4874
4,2,2,6,3,2,1,2,1,0,2,2,0.6766
7,3,3,5,3,2,0,2,3,1,3,2,0.7151
1,1,1,7,3,3,0,1,1,0,1,3,0.3257
4,2,2,9,1,1,0,3,3,1,2,2,0.8388
1,1,1,4,2,2,1,1,1,0,1,1,0.1636
1,1,1,8,2,2,1,2,3,1,1,3,0.8185
1,1,1,4,1,1,1,1,3,1,1,2,0.3365
7,3,2,8,2,2,1,3,1,0,3,3,0.9399
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
6,3,2,7,3,3,1,2,1,0,3,3,0.8449
1,1,1,10,1,1,0,1,1,0,1,2,0.1694
1,1,1,4,4,3,1,1,1,0,1,1,0.2175
1,1,1,10,1,2,0,1,3,1,1,2,0.2671
7,3,2,6,2,2,0,2,2,0,3,2,0.5793
7,2,3,7,3,3,0,2,3,1,2,3,0.7943
1,1,1,9,3,2,0,2,2,1,1,2,0.593
1,1,1,3,3,2,1,3,1,0,1,3,0.8928
3,1,1,9,3,3,0,2,1,0,1,2,0.4874
2,2,2,10,2,2,0,1,1,0,2,2,0.256
6,3,2,5,1,2,0,2,1,0,3,2,0.5072
7,2,3,9,3,3,1,3,3,1,2,2,0.9356
2,2,1,7,2,2,0,2,1,0,2,3,0.6407
3,1,1,3,2,2,1,3,2,0,1,3,0.8852
2,2,2,4,2,2,0,2,2,1,2,2,0.5824
7,3,3,7,2,2,1,2,3,1,3,3,0.8888
1,1,1,6,2,2,1,1,1,0,1,2,0.2805
2,2,2,10,1,1,0,1,2,0,2,2,0.2387
2,2,2,5,2,2,1,2,2,1,2,2,0.7313
6,3,2,5,4,3,0,2,1,0,2,2,0.6586
3,1,1,8,2,2,0,2,3,1,1,3,0.7025
4,2,3,7,3,3,1,2,2,1,2,2,0.7866
2,2,2,7,4,3,1,2,2,0,2,3,0.8456
1,1,1,2,1,1,0,1,3,1,1,1,0.1198
2,2,2,10,2,2,0,1,2,1,2,2,0.3488
6,3,3,3,3,3,0,3,2,1,3,3,0.9308
2,2,2,5,4,3,1,2,2,0,2,2,0.7333
2,2,2,1,1,1,0,1,1,0,2,1,0.0952
1,1,1,3,4,3,0,3,2,0,1,3,0.8568
2,2,2,10,1,1,0,2,2,0,2,1,0.3665
1,1,1,8,2,2,1,3,1,0,1,3,0.8983
2,2,3,2,2,2,1,2,2,1,2,1,0.5776
7,2,3,9,2,2,0,3,2,1,3,3,0.9036
6,3,3,6,3,2,0,2,3,1,3,2,0.7259
4,2,2,2,1,1,1,1,2,1,3,1,0.2173
3,1,1,1,1,1,0,1,1,0,2,2,0.1073
7,3,3,5,4,3,0,2,3,1,2,2,0.7745
5,2,2,4,2,2,0,2,3,1,2,1,0.4498
1,1,1,4,1,2,1,1,1,0,1,2,0.234
5,2,2,1,2,2,1,2,1,0,2,2,0.5878
7,3,3,4,2,2,1,2,2,0,3,2,0.7117
1,1,1,3,4,3,1,3,1,0,1,3,0.91
2,2,1,6,3,2,0,2,1,0,2,2,0.5223
1,1,1,10,2,2,0,1,2,0,1,1,0.1304
3,1,1,2,2,2,0,1,3,1,1,1,0.1393
4,2,2,5,2,2,0,2,1,0,3,2,0.4483
7,3,2,4,2,2,0,2,1,0,3,2,0.5331
7,3,3,3,4,3,1,3,3,1,3,3,0.9699
3,1,1,7,4,3,0,2,3,1,1,3,0.7626
5,2,2,5,3,2,1,2,2,0,2,2,0.6869
3,1,1,1,1,1,1,1,1,0,1,2,0.2022
3,1,1,9,4,3,1,2,3,1,1,3,0.8675
1,1,1,7,2,2,0,2,2,1,1,2,0.5332
7,3,2,1,1,1,0,2,1,0,2,1,0.3375
3,1,1,2,1,1,0,1,1,0,1,2,0.124
2,2,3,3,4,3,1,3,2,1,2,3,0.9581
3,1,2,4,4,3,0,1,2,1,1,2,0.302
7,3,3,4,1,1,0,2,2,1,3,2,0.6047
4,2,2,1,1,1,0,1,1,0,2,2,0.1585
5,2,3,5,2,2,1,2,3,1,3,2,0.7301
7,3,2,8,2,2,1,3,2,1,3,3,0.9605
4,2,3,3,2,2,1,3,3,1,2,3,0.9457
4,2,2,2,1,1,0,1,1,0,2,1,0.0971
2,2,2,4,3,2,1,2,1,0,2,1,0.5175
3,1,1,1,1,1,0,1,2,0,1,2,0.1304
4,2,2,3,3,3,1,3,1,0,2,3,0.9216
7,3,3,2,1,1,1,1,2,0,3,1,0.2323
2,2,2,2,1,1,0,1,2,1,2,1,0.146
4,2,2,7,3,2,0,2,1,0,2,3,0.6811
7,2,2,7,3,3,1,2,1,0,2,2,0.687
2,2,2,6,2,2,1,2,2,0,2,2,0.6689
3,1,1,6,4,3,1,1,1,0,1,2,0.3516
1,1,1,9,2,2,1,2,2,0,1,3,0.7516
3,2,1,8,2,2,1,3,1,0,1,3,0.929
7,3,2,4,2,2,0,2,1,0,2,1,0.4131
1,1,1,7,3,2,1,2,3,1,1,3,0.8348
3,1,1,6,1,1,0,1,1,0,1,2,0.1439
1,1,1,9,4,3,0,2,2,0,1,3,0.6968
6,3,3,3,2,2,1,3,3,1,3,3,0.9582
4,2,3,5,2,2,1,2,3,1,2,2,0.755
7,3,2,8,2,2,0,3,1,0,2,3,0.9041
3,1,1,7,4,3,1,2,1,0,1,2,0.6562
2,2,2,3,2,2,1,3,2,0,2,2,0.8569
2,2,2,6,3,3,0,2,2,0,2,1,0.4178
5,2,2,5,1,1,0,2,2,1,2,2,0.5374
6,3,2,5,2,2,1,2,1,0,3,2,0.6925
2,2,2,7,2,2,1,2,1,0,2,2,0.6559
7,3,3,1,1,1,1,2,3,1,3,1,0.6034
3,1,1,2,1,1,0,1,1,0,1,1,0.0718
1,1,1,5,3,3,0,2,1,0,1,2,0.4497
2,2,2,6,1,1,1,1,1,0,2,2,0.3085
5,2,2,9,4,3,0,3,3,1,2,2,0.8988
3,1,1,5,1,1,0,2,2,1,1,2,0.458
5,2,2,7,3,2,1,2,1,0,2,2,0.6837
5,2,2,6,2,2,0,2,2,0,2,2,0.5114
2,2,2,1,2,2,0,1,2,0,2,2,0.2053
2,2,2,9,4,3,1,2,2,0,2,3,0.8565
1,1,1,6,2,2,1,1,2,1,1,1,0.2492
3,1,1,1,1,1,0,1,1,0,1,1,0.069
7,2,3,10,1,1,0,1,2,0,3,2,0.2162
7,2,2,5,3,3,0,2,1,0,3,2,0.4886
4,2,2,4,1,1,0,2,1,0,2,2,0.4195
4,2,2,9,3,3,1,3,1,0,2,3,0.9384
6,3,3,9,2,2,1,3,2,0,2,2,0.9216
7,2,3,7,2,2,1,2,2,1,3,2,0.723
1,1,1,4,1,1,0,1,2,0,1,1,0.087
3,2,1,5,1,1,1,2,2,0,1,2,0.6298
7,3,3,4,1,1,0,2,2,1,3,2,0.6047
3,2,1,4,4,3,1,2,2,0,1,1,0.6059
6,3,2,1,2,2,0,2,1,0,3,2,0.5035
5,2,2,5,2,2,0,2,1,0,2,3,0.6236
2,2,2,6,3,2,0,2,1,0,2,2,0.5333
1,1,1,1,1,1,1,1,2,1,1,1,0.1806
7,2,3,5,1,1,0,2,3,1,3,2,0.5385
6,3,2,4,3,3,0,2,1,0,3,1,0.4338
3,1,1,6,2,2,0,1,1,0,1,2,0.1695
2,2,2,2,1,1,0,1,2,1,2,1,0.146
7,2,2,2,1,1,0,1,1,0,2,1,0.0944
7,2,3,10,1,1,0,2,3,1,2,1,0.4716
1,1,1,4,1,1,0,1,1,0,1,2,0.1361
2,2,2,7,2,2,1,2,1,0,3,2,0.6285
4,2,2,3,3,3,1,3,1,0,3,3,0.9125
3,1,1,10,1,2,0,1,3,1,1,1,0.1633
2,2,2,9,4,3,1,3,2,0,2,2,0.9168
4,2,2,3,2,2,1,3,1,0,2,3,0.9064
6,3,2,2,2,2,0,2,1,0,3,1,0.3667
2,2,2,5,2,2,0,2,3,1,2,2,0.617
3,1,1,2,2,2,0,1,3,1,1,1,0.1393
2,2,2,9,3,3,1,3,2,0,2,3,0.9451
3,1,1,9,2,2,0,2,2,1,1,2,0.5493
5,2,2,2,1,1,0,1,1,0,2,1,0.0962
7,3,3,9,3,3,1,3,2,0,3,3,0.9582
2,2,2,8,2,2,1,3,2,0,2,2,0.8813
3,2,1,10,1,1,0,1,1,0,1,2,0.2322
2,2,2,3,2,2,1,3,2,1,2,3,0.939
2,2,2,8,4,3,1,3,2,0,2,3,0.9507
5,2,2,9,4,3,1,3,3,1,2,2,0.9432
7,3,2,3,3,3,1,3,1,0,3,3,0.9387
2,2,3,2,2,2,0,1,3,1,3,1,0.1755
5,2,2,7,3,2,0,2,2,1,2,3,0.7668
3,1,1,2,1,1,0,1,2,0,1,1,0.0789
7,3,3,2,2,2,1,2,3,1,3,1,0.6585
6,3,3,5,2,2,1,2,1,0,3,2,0.7019
4,2,2,10,1,1,0,2,1,0,2,2,0.4834
7,3,3,5,4,3,1,2,3,1,3,2,0.8507
1,1,1,9,2,2,1,2,1,0,1,2,0.5993
7,3,3,7,2,2,1,2,2,1,2,2,0.8166
4,2,2,3,2,2,1,3,1,0,3,3,0.8957
5,3,2,8,2,2,1,3,1,0,2,3,0.9474
4,2,2,8,2,2,1,3,1,0,2,3,0.9232
6,3,3,2,1,1,0,2,2,0,3,2,0.5021
2,2,2,3,2,2,1,3,1,0,2,3,0.9082
1,1,1,9,1,1,0,2,2,0,1,2,0.4216
7,3,2,1,1,2,0,2,1,0,2,2,0.4914
1,1,1,7,2,2,0,2,3,1,1,2,0.5582
6,3,2,1,1,1,0,1,1,0,3,1,0.1193
5,2,2,4,2,2,1,2,2,0,2,2,0.6423
6,3,2,1,1,1,0,2,2,0,3,1,0.3358
6,3,3,6,2,2,1,2,3,1,3,2,0.8089
1,1,1,5,2,2,0,2,3,1,1,2,0.5369
7,3,2,7,2,2,1,2,1,0,3,2,0.7084
5,2,2,5,4,3,0,2,1,0,2,2,0.5628
1,1,1,6,1,1,0,1,2,1,1,1,0.1275
5,2,3,9,3,3,1,3,3,1,2,2,0.9368
7,2,3,10,1,1,0,2,3,1,3,2,0.5914
6,3,3,3,3,2,1,3,2,1,3,2,0.9299
4,2,2,7,3,3,1,2,2,1,2,2,0.7791
3,1,1,5,1,1,1,2,1,0,1,2,0.5038
2,2,2,2,1,1,0,1,2,0,2,1,0.1084
6,3,3,6,2,2,1,2,3,1,3,2,0.8089
4,2,2,6,2,2,1,2,1,0,2,1,0.4945
7,2,3,3,4,3,1,3,3,1,2,3,0.96
6,3,2,5,3,3,0,2,2,0,3,2,0.618
5,2,2,1,1,1,0,1,2,0,3,1,0.091
2,2,3,7,3,2,1,2,3,1,2,3,0.8801
5,2,3,3,4,3,1,3,3,1,2,3,0.9608
3,1,1,4,4,3,1,1,1,0,1,2,0.3322
3,1,1,7,2,2,1,2,2,0,1,2,0.5978
3,2,1,7,3,3,1,2,1,0,1,2,0.7118
2,2,2,3,3,3,1,3,1,0,2,3,0.9231
6,3,2,10,2,2,0,2,2,0,3,1,0.4749
6,3,2,8,4,3,0,3,2,0,3,3,0.93
1,1,1,1,1,1,1,1,1,0,1,2,0.2056
2,2,2,2,1,1,0,1,2,1,2,2,0.2381
7,2,2,7,2,2,0,2,1,0,2,2,0.4916
4,2,2,2,1,1,0,1,2,0,2,1,0.1063
4,2,2,5,3,3,1,2,1,0,3,2,0.6484
4,2,2,1,2,2,0,2,1,0,2,2,0.4353
1,1,1,2,2,2,0,1,3,1,1,1,0.1418
5,2,2,8,2,2,0,3,2,0,2,3,0.8755
1,1,2,3,3,2,1,3,3,1,1,3,0.9375
6,3,3,5,1,1,1,2,2,0,2,2,0.7074
5,2,2,9,2,2,0,3,1,0,2,3,0.869
3,1,1,5,1,1,0,1,2,0,1,2,0.1512
7,3,3,6,3,2,1,2,3,1,3,2,0.8305
5,2,2,1,1,1,0,1,1,0,3,2,0.1419
6,3,3,6,3,2,0,2,3,1,3,2,0.7259
5,2,2,7,4,3,1,2,2,1,2,3,0.8819
5,2,2,10,1,1,0,1,1,0,2,2,0.2154
2,2,2,2,1,2,0,1,2,0,2,1,0.112
5,2,3,10,1,1,0,1,3,1,3,1,0.1934
7,3,2,3,3,3,1,3,2,0,3,3,0.9442
1,1,1,5,2,2,0,2,2,1,1,2,0.5117
7,2,3,5,1,1,1,2,2,0,2,2,0.6124
6,3,3,3,3,2,1,3,2,0,3,3,0.9452
1,1,1,3,4,3,1,3,3,1,1,3,0.9457
2,2,1,2,1,1,0,1,1,0,2,1,0.0951
3,1,1,5,2,2,0,2,2,0,1,3,0.5714
1,1,1,7,2,2,1,2,1,0,1,2,0.5785
6,3,3,10,2,2,0,2,2,0,3,2,0.6334
3,1,2,3,2,2,1,3,3,1,1,3,0.9262
4,2,2,1,2,2,0,1,2,0,2,1,0.1215
7,3,2,9,2,2,1,3,1,0,2,2,0.9096
1,1,1,9,1,1,1,2,1,0,1,3,0.6925
2,2,2,4,2,2,0,2,1,0,2,2,0.4726
7,3,2,9,1,1,1,3,2,0,3,3,0.937
5,2,2,1,1,1,0,2,1,0,2,1,0.2558
5,2,3,2,1,1,0,2,2,1,2,1,0.3686
3,1,1,10,1,1,0,1,1,0,1,1,0.0985
5,2,2,2,2,2,1,1,1,0,2,1,0.1946
6,3,2,1,2,2,0,2,1,0,3,1,0.3568
2,2,3,7,2,2,1,2,2,1,3,2,0.7334
3,1,1,3,4,3,1,3,2,0,1,2,0.857
7,3,3,7,3,2,1,2,3,1,3,2,0.8365
5,2,2,4,1,1,1,2,1,0,2,1,0.4224
2,2,3,1,1,1,0,1,3,1,2,2,0.2571
5,2,2,1,1,1,0,2,1,0,2,2,0.3859
1,1,1,1,2,2,0,1,2,1,1,1,0.1252
4,2,1,2,1,1,0,1,1,0,2,1,0.0933
3,1,1,5,2,2,0,1,2,0,1,3,0.2833
3,1,2,3,3,2,1,3,3,1,1,3,0.9362
7,3,2,7,3,2,0,2,1,0,2,3,0.758
6,3,3,4,2,2,1,2,3,1,3,1,0.6799
3,1,1,5,1,1,0,2,1,0,1,2,0.3519
4,2,3,1,1,1,1,2,3,1,2,2,0.6812
7,3,3,4,4,3,1,2,2,1,3,2,0.8315
7,3,2,6,3,2,0,2,1,0,3,2,0.5929
4,2,2,8,2,2,1,3,1,0,2,3,0.9232
7,3,3,6,2,2,1,2,3,1,2,2,0.8252
6,3,2,7,3,2,0,2,1,0,3,3,0.7375
5,2,3,10,2,2,0,1,2,1,2,1,0.2288
1,1,1,5,2,2,1,2,1,0,1,2,0.5573
7,2,2,2,2,2,0,1,1,0,3,2,0.1702
7,2,2,10,1,1,0,2,2,1,2,1,0.4356
7,3,2,4,1,1,0,2,2,0,2,2,0.5398
6,3,3,3,3,2,0,3,2,1,3,3,0.9284
2,2,2,1,2,2,0,1,1,0,2,1,0.1133
5,2,3,10,2,2,0,1,2,1,2,1,0.2288
7,2,3,10,1,1,0,1,2,1,2,1,0.193
7,2,2,6,2,2,0,2,2,0,3,2,0.4762
4,2,2,9,3,2,1,3,2,0,2,2,0.8988
7,2,2,1,1,1,0,2,1,0,2,2,0.3809
7,2,2,2,1,1,0,1,2,0,2,2,0.174
4,2,3,2,2,2,1,1,2,1,2,1,0.2842
2,2,2,9,4,3,1,3,2,0,2,2,0.9168
2,2,2,9,4,3,1,3,2,1,2,2,0.9394
3,2,1,9,2,2,0,2,1,0,2,2,0.5127
1,1,1,4,4,3,1,1,1,0,1,2,0.3369
6,3,3,7,4,3,1,2,3,1,3,3,0.9198
6,3,3,4,1,1,1,2,2,1,3,2,0.743
3,1,2,4,2,2,1,1,2,1,1,2,0.3629
6,3,3,3,2,2,0,3,2,1,2,3,0.9259
5,2,2,2,1,1,0,1,2,0,2,1,0.1053
1,1,1,5,3,2,1,2,2,0,1,2,0.6198
1,1,1,1,1,1,0,1,2,1,1,1,0.1054
2,2,2,5,3,3,0,2,3,1,2,2,0.6616
5,2,2,5,1,1,1,2,1,0,2,2,0.5826
1,1,1,3,3,3,0,3,2,0,1,3,0.8364
7,3,2,6,3,3,0,2,1,0,3,2,0.6017
5,2,2,9,3,3,1,3,3,1,2,3,0.9629
6,3,2,2,1,1,0,1,2,0,3,1,0.1353
3,1,2,5,2,2,0,2,3,1,1,2,0.5426
6,3,2,8,4,3,1,3,1,0,3,3,0.9574
7,2,2,7,2,2,1,2,2,0,3,3,0.7644
5,2,2,1,1,1,0,1,2,1,2,1,0.1369
2,2,2,6,2,2,1,2,1,0,2,2,0.6461
4,2,3,4,2,2,0,2,3,1,2,2,0.6122
2,2,2,5,2,2,0,2,2,0,2,2,0.5086
2,2,2,6,1,1,0,2,1,0,2,1,0.3056
5,2,2,6,3,3,1,2,1,0,3,2,0.6558
7,2,2,4,3,3,0,2,1,0,3,2,0.4779
6,3,2,4,3,2,1,2,2,0,3,1,0.6045
1,1,1,1,1,1,0,1,2,1,1,1,0.1054
7,2,3,3,4,3,1,3,2,1,2,3,0.9559
1,1,1,10,1,1,0,1,1,0,1,2,0.1694
7,3,3,4,2,2,0,2,3,1,3,2,0.6726
6,3,3,3,2,2,1,3,2,1,3,2,0.9189
1,1,1,9,2,2,0,2,2,1,1,2,0.5546
6,3,3,5,2,2,0,2,3,1,3,2,0.6843
3,1,1,4,3,3,1,1,1,0,1,2,0.2983
1,1,1,4,4,3,0,1,1,0,1,1,0.1294
3,1,1,1,2,2,0,1,3,1,1,1,0.1342
3,1,1,5,1,1,0,2,3,1,2,2,0.4534
4,2,2,5,4,3,0,2,2,0,2,2,0.5901
1,1,1,8,4,3,0,2,1,0,1,3,0.6655
2,2,2,2,2,2,0,1,1,0,2,2,0.196
7,2,3,1,1,1,0,2,2,0,2,2,0.4156
5,2,2,9,2,2,0,3,3,1,2,2,0.8621
6,3,2,10,2,2,0,2,2,0,3,2,0.6231
7,2,2,8,3,3,0,3,3,1,3,3,0.9203
2,2,2,2,1,1,0,1,1,0,2,1,0.099
4,2,2,5,3,3,0,2,1,0,2,2,0.5265
4,2,2,6,1,1,0,2,2,1,2,2,0.5507
2,2,2,8,3,3,0,3,2,0,2,3,0.8981
7,3,3,9,2,2,1,3,3,1,3,2,0.9414
4,2,2,6,3,3,1,2,2,1,2,2,0.7716
4,2,2,5,2,2,0,2,2,0,2,2,0.5033
4,2,2,1,2,2,0,2,1,0,2,1,0.2966
5,2,2,4,2,2,1,2,2,1,3,1,0.5508
2,2,2,9,2,2,1,3,1,0,2,3,0.9276
7,2,2,4,2,2,0,2,1,0,3,1,0.292
4,2,2,1,1,1,0,2,2,0,2,1,0.2776
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
2,2,2,1,2,2,0,2,3,1,2,1,0.4258
5,2,2,9,4,3,1,3,1,0,2,3,0.9463
2,2,1,10,2,2,0,1,1,0,2,2,0.2477
4,2,2,3,3,2,0,3,2,1,2,3,0.9041
1,1,1,3,3,2,1,3,1,0,1,3,0.8928
4,2,3,6,4,3,1,2,2,1,2,1,0.6933
5,2,2,1,2,2,0,2,2,1,2,1,0.3937
4,2,2,4,2,2,0,2,1,0,2,2,0.4673
1,1,1,6,3,2,0,1,1,0,1,1,0.1177
6,3,2,6,2,2,0,2,1,0,3,1,0.4076
1,1,1,1,1,1,0,1,2,0,1,1,0.0773
4,2,2,7,4,3,1,2,2,0,2,2,0.7458
7,3,2,4,2,2,0,2,1,0,3,2,0.5331
5,2,2,2,2,2,0,2,2,1,2,1,0.404
5,2,2,2,2,2,1,1,2,1,2,2,0.4073
6,3,3,1,1,1,0,2,2,0,3,1,0.3457
5,2,2,4,3,2,1,2,1,0,2,1,0.5096
3,2,1,9,4,3,1,2,1,0,2,3,0.8363
2,2,2,1,2,2,0,2,1,0,2,2,0.4405
5,2,2,5,1,1,1,2,2,0,2,2,0.607
1,1,1,7,3,2,1,2,3,1,1,3,0.8348
6,3,2,3,2,2,0,3,1,0,3,3,0.872
6,3,3,2,1,1,0,2,3,1,3,1,0.4619
7,3,2,6,2,2,0,2,2,0,3,2,0.5793
2,2,2,8,3,3,1,3,1,0,2,3,0.9371
7,3,3,7,3,3,1,2,2,0,3,3,0.8618
5,2,2,3,4,3,1,3,2,0,2,2,0.8918
4,2,2,1,2,2,1,1,1,0,2,2,0.2994
2,2,2,7,2,2,1,2,1,0,2,2,0.6559
1,1,1,6,3,3,1,1,2,1,1,2,0.4241
7,3,2,4,3,3,0,2,2,0,2,2,0.6335
5,2,2,9,2,2,0,3,2,0,2,3,0.8801
1,1,1,5,3,3,1,1,1,0,1,2,0.3119
6,3,2,1,1,2,0,2,1,0,2,2,0.4941
5,2,2,3,3,3,1,3,2,0,2,3,0.9279
7,3,3,2,1,1,0,1,3,1,2,1,0.2211
2,2,2,10,2,2,0,1,3,1,2,2,0.3721
3,1,1,3,3,3,1,2,2,1,1,3,0.7962
7,3,3,6,1,1,0,2,3,1,3,1,0.5023
7,3,3,10,2,2,1,1,3,1,2,2,0.6245
7,2,3,9,1,1,1,3,2,0,2,3,0.9205
3,1,1,4,2,2,0,1,2,0,1,2,0.1716
7,2,3,8,3,2,1,3,2,1,2,2,0.9238
5,2,3,4,2,2,1,2,3,1,3,2,0.7216
2,2,2,9,3,2,1,2,2,0,2,3,0.831
7,3,3,7,3,3,1,2,3,1,3,2,0.8415
