lead_id,primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_closed
lead:00004198,negotiating,0.59,6,window_shopping,short,128,0,0.59,4,1,0.3,0.417,0
lead:00004199,negotiating,0.5,5,comparison_shopping,medium,173,1,0.51,0,0,0.42,0.425,1
lead:00004200,dissatisfied,-0.2,1,upsell_opportunity,medium,209,1,1.93,1,0,-0.08,0.57,0
lead:00004201,dissatisfied,-0.75,-1,information_seeking,medium,186,1,0.05,1,1,-0.42,0.382,1
lead:00004202,interested,0.53,6,evaluating,medium,172,1,1.12,5,1,0.36,0.557,1
lead:00004203,curious,0.02,5,ready_to_buy,long,303,1,2.5,2,1,-0.0,0.674,1
lead:00004204,angry,-0.83,-3,window_shopping,short,153,0,0.0,0,0,-0.71,0.491,0
lead:00004205,curious,0.21,2,at_risk,short,106,1,0.29,0,0,0.1,0.303,0
lead:00004206,interested,0.38,7,comparison_shopping,short,113,1,0.56,5,1,0.18,0.472,0
lead:00004207,dissatisfied,-0.69,-2,comparison_shopping,short,111,0,0.19,0,0,-0.37,0.5,0
lead:00004208,angry,-0.75,-4,negotiating,detailed,478,1,0.78,0,0,-0.57,0.536,1
lead:00004209,interested,0.58,5,window_shopping,short,106,0,0.58,2,0,0.13,0.386,0
lead:00004210,urgent,0.65,7,information_seeking,medium,226,1,0.91,1,1,0.42,0.397,0
lead:00004211,urgent,0.63,5,closing,long,245,1,2.9,1,1,0.55,0.636,1
lead:00004212,angry,-0.73,-3,at_risk,short,163,0,0.0,0,0,-0.23,0.412,0
lead:00004213,urgent,0.75,4,upsell_opportunity,medium,225,1,2.16,0,0,0.38,0.577,1
lead:00004214,interested,0.64,4,closing,medium,191,1,2.79,0,0,0.25,0.664,1
lead:00004215,satisfied,0.77,2,at_risk,short,112,0,0.77,0,0,0.58,0.334,1
lead:00004216,urgent,0.56,7,negotiating,long,320,1,1.48,5,1,0.36,0.623,1
lead:00004217,satisfied,0.84,5,closing,detailed,395,1,2.95,0,0,0.52,0.71,1
lead:00004218,curious,0.17,1,evaluating,short,127,1,1.01,0,0,0.23,0.572,0
lead:00004219,satisfied,0.82,7,negotiating,long,243,1,1.76,1,0,0.53,0.586,1
lead:00004220,negotiating,0.67,7,closing,detailed,364,0,2.95,6,1,0.47,0.656,1
lead:00004221,dissatisfied,-0.73,-4,negotiating,detailed,443,0,0.87,0,0,-0.53,0.605,1
lead:00004222,urgent,0.73,6,upsell_opportunity,long,252,1,2.22,5,1,0.44,0.563,1
lead:00004223,dissatisfied,-0.76,-1,negotiating,long,257,1,0.9,1,0,-0.71,0.56,1
lead:00004224,urgent,0.75,8,at_risk,short,138,1,0.6,2,1,0.52,0.477,0
lead:00004225,satisfied,0.83,3,negotiating,medium,180,0,1.58,0,0,0.6,0.58,1
lead:00004226,interested,0.54,7,window_shopping,short,125,0,0.37,5,1,0.24,0.363,0
lead:00004227,angry,-0.63,-3,negotiating,detailed,385,1,0.8,0,0,-0.37,0.618,1
lead:00004228,interested,0.31,4,at_risk,short,142,0,0.59,1,1,0.11,0.343,1
lead:00004229,angry,-0.82,-2,ready_to_buy,detailed,449,0,1.82,1,0,-0.71,0.686,0
lead:00004230,urgent,0.64,5,information_seeking,medium,184,0,0.91,7,1,0.58,0.546,1
lead:00004231,interested,0.64,7,negotiating,long,316,1,1.5,1,1,0.61,0.612,1
lead:00004232,curious,0.27,3,ready_to_buy,long,311,1,2.51,1,0,0.39,0.567,1
lead:00004233,urgent,0.88,5,ready_to_buy,long,299,1,2.65,0,0,0.68,0.562,1
lead:00004234,curious,0.04,3,window_shopping,medium,195,0,0.15,1,1,0.03,0.472,0
lead:00004235,angry,-0.7,-2,closing,detailed,442,0,1.74,2,0,-0.58,0.71,1
lead:00004236,urgent,0.85,6,evaluating,short,159,0,1.28,7,1,0.55,0.443,1
lead:00004237,angry,-0.66,0,at_risk,short,143,0,0.09,2,0,-0.52,0.444,0
lead:00004238,negotiating,0.5,2,closing,long,242,0,2.72,0,0,0.61,0.596,1
lead:00004239,urgent,0.6,4,upsell_opportunity,long,315,1,1.83,0,0,0.19,0.542,0
lead:00004240,curious,0.29,5,at_risk,short,161,0,0.54,5,1,0.09,0.407,0
lead:00004241,negotiating,0.66,5,upsell_opportunity,detailed,413,0,2.2,2,1,0.37,0.654,1
lead:00004242,satisfied,0.98,4,comparison_shopping,detailed,464,1,1.12,0,0,0.74,0.424,0
lead:00004243,angry,-0.66,-4,at_risk,short,110,0,0.0,0,0,-0.47,0.34,0
lead:00004244,curious,0.5,6,at_risk,short,108,0,0.43,7,1,-0.01,0.415,0
lead:00004245,dissatisfied,-0.38,-1,negotiating,long,309,1,0.99,0,0,-0.19,0.505,1
lead:00004246,satisfied,0.82,6,information_seeking,detailed,383,0,1.19,2,1,0.57,0.514,0
lead:00004247,dissatisfied,-0.31,1,ready_to_buy,long,238,1,1.95,3,1,-0.07,0.569,1
lead:00004248,angry,-0.55,-1,closing,long,287,1,2.0,0,0,-0.55,0.691,1
lead:00004249,curious,0.28,7,upsell_opportunity,medium,216,1,1.76,6,1,0.41,0.649,1
lead:00004250,urgent,0.64,7,ready_to_buy,medium,227,1,2.82,3,0,0.28,0.61,1
lead:00004251,interested,0.42,1,ready_to_buy,long,281,0,2.32,0,0,0.17,0.603,1
lead:00004252,dissatisfied,-0.57,-2,closing,detailed,396,0,2.3,2,0,-0.3,0.589,0
lead:00004253,satisfied,0.79,6,closing,detailed,398,0,2.94,4,1,0.7,0.623,1
lead:00004254,negotiating,0.58,5,comparison_shopping,detailed,384,1,0.78,1,1,0.51,0.436,1
lead:00004255,dissatisfied,-0.54,0,negotiating,medium,172,1,0.82,3,1,-0.38,0.514,0
lead:00004256,satisfied,0.98,3,evaluating,short,144,0,1.42,0,0,0.65,0.515,0
lead:00004257,satisfied,0.81,7,negotiating,long,279,1,1.55,4,1,0.63,0.519,1
lead:00004258,urgent,0.65,3,window_shopping,short,150,0,0.63,0,0,0.43,0.51,0
lead:00004259,dissatisfied,-0.59,-2,negotiating,medium,169,1,0.85,0,0,-0.39,0.567,1
lead:00004260,urgent,0.77,6,closing,medium,185,1,2.87,6,1,0.64,0.69,1
lead:00004261,negotiating,0.62,2,window_shopping,short,113,0,0.5,0,0,0.2,0.432,0
lead:00004262,negotiating,0.32,2,information_seeking,short,115,0,0.78,0,0,0.23,0.457,1
lead:00004263,interested,0.63,3,ready_to_buy,long,254,1,2.31,0,0,0.16,0.63,1
lead:00004264,negotiating,0.47,1,information_seeking,medium,193,0,0.76,0,0,0.47,0.408,1
lead:00004265,dissatisfied,-0.52,-1,comparison_shopping,short,152,0,0.29,2,1,-0.08,0.403,0
lead:00004266,curious,0.2,2,ready_to_buy,long,291,1,2.26,0,0,-0.09,0.596,1
lead:00004267,interested,0.57,6,closing,long,289,1,2.8,2,0,0.39,0.693,1
lead:00004268,curious,0.23,4,window_shopping,medium,169,1,0.27,2,0,0.36,0.47,0
lead:00004269,urgent,0.79,6,comparison_shopping,long,303,0,1.0,7,1,0.91,0.521,0
lead:00004270,urgent,0.8,7,negotiating,detailed,437,1,1.86,4,1,0.67,0.612,1
lead:00004271,dissatisfied,-0.46,0,evaluating,medium,214,1,0.86,1,0,-0.2,0.484,1
lead:00004272,curious,0.0,3,closing,long,318,1,2.3,1,0,-0.05,0.59,1
lead:00004273,satisfied,0.73,3,closing,long,243,1,3.06,0,0,0.43,0.686,1
lead:00004274,urgent,0.69,3,closing,medium,212,0,2.75,0,0,0.56,0.585,1
lead:00004275,negotiating,0.68,2,at_risk,medium,227,0,0.66,0,0,0.62,0.389,0
lead:00004276,curious,0.34,3,ready_to_buy,long,277,0,2.23,0,0,0.29,0.68,1
lead:00004277,interested,0.63,4,at_risk,medium,216,0,0.62,0,0,0.3,0.361,1
lead:00004278,interested,0.4,5,window_shopping,medium,229,1,0.5,2,1,0.13,0.497,0
lead:00004279,interested,0.26,3,information_seeking,medium,200,1,0.67,0,0,0.17,0.409,1
lead:00004280,negotiating,0.52,7,churning,short,129,0,0.54,2,1,0.37,0.327,0
lead:00004281,angry,-0.79,-4,negotiating,medium,214,0,0.99,0,0,-0.74,0.526,1
lead:00004282,interested,0.42,5,negotiating,long,295,1,1.43,3,1,0.14,0.51,1
lead:00004283,curious,0.04,6,comparison_shopping,detailed,351,1,0.44,6,1,-0.12,0.531,0
lead:00004284,dissatisfied,-0.78,0,evaluating,short,103,0,0.46,6,1,-0.91,0.565,0
lead:00004285,urgent,0.58,7,evaluating,detailed,486,0,1.08,3,1,0.2,0.452,1
lead:00004286,satisfied,0.71,3,information_seeking,short,111,0,0.91,0,0,0.68,0.382,1
lead:00004287,dissatisfied,-0.46,-1,closing,long,240,1,2.12,0,0,-0.29,0.707,1
lead:00004288,angry,-0.64,0,ready_to_buy,long,287,1,1.83,5,1,-0.43,0.603,1
lead:00004289,urgent,0.87,5,information_seeking,short,101,1,1.23,0,0,0.57,0.384,1
lead:00004290,angry,-0.67,1,closing,medium,185,1,1.98,7,1,-0.59,0.717,1
lead:00004291,negotiating,0.33,5,evaluating,short,102,0,1.16,3,1,0.37,0.501,0
lead:00004292,negotiating,0.39,3,at_risk,medium,180,0,0.44,1,1,0.34,0.367,1
lead:00004293,negotiating,0.37,3,information_seeking,detailed,382,0,0.84,2,0,0.52,0.481,0
lead:00004294,negotiating,0.44,2,closing,long,304,1,2.72,0,0,0.55,0.652,1
lead:00004295,angry,-0.85,-2,comparison_shopping,short,133,1,0.0,0,0,-0.55,0.395,0
lead:00004296,urgent,0.87,5,negotiating,medium,207,1,1.7,0,0,0.57,0.588,1
lead:00004297,negotiating,0.42,4,negotiating,medium,199,1,1.37,0,0,0.35,0.61,1
lead:00004298,interested,0.49,4,ready_to_buy,long,266,1,2.44,0,0,0.41,0.699,1
lead:00004299,satisfied,0.73,4,negotiating,detailed,383,1,1.81,0,0,0.67,0.617,1
lead:00004300,satisfied,0.92,6,ready_to_buy,medium,190,1,2.43,0,0,0.58,0.609,1
lead:00004301,satisfied,0.94,8,ready_to_buy,long,296,1,2.6,7,1,0.52,0.591,1
lead:00004302,curious,0.0,3,comparison_shopping,detailed,399,0,0.32,7,1,0.06,0.445,0
lead:00004303,interested,0.51,3,evaluating,long,323,0,1.26,0,0,0.4,0.49,0
lead:00004304,satisfied,0.72,2,negotiating,medium,167,0,1.53,0,0,0.43,0.599,0
lead:00004305,curious,0.4,3,at_risk,medium,192,0,0.32,0,0,0.37,0.498,0
lead:00004306,curious,0.48,2,upsell_opportunity,long,292,0,1.96,0,0,0.35,0.53,1
lead:00004307,urgent,0.65,6,negotiating,long,304,0,1.36,5,1,0.12,0.636,1
lead:00004308,curious,0.41,1,at_risk,short,145,0,0.47,0,0,0.14,0.455,0
lead:00004309,interested,0.64,4,evaluating,detailed,469,1,1.18,1,0,0.29,0.595,1
lead:00004310,urgent,0.58,3,churning,medium,177,0,0.46,1,0,0.32,0.357,0
lead:00004311,negotiating,0.43,2,information_seeking,detailed,375,1,0.74,0,0,0.24,0.404,1
lead:00004312,interested,0.49,1,churning,medium,213,0,0.27,0,0,0.16,0.356,0
lead:00004313,interested,0.29,3,at_risk,short,144,0,0.52,0,0,0.21,0.33,0
lead:00004314,urgent,0.78,4,upsell_opportunity,medium,216,1,2.34,1,0,0.32,0.616,1
lead:00004315,dissatisfied,-0.71,-3,upsell_opportunity,medium,212,1,1.45,0,0,-0.73,0.636,0
lead:00004316,dissatisfied,-0.28,-1,evaluating,long,291,1,0.81,0,0,-0.43,0.552,1
lead:00004317,satisfied,0.94,7,comparison_shopping,medium,185,0,0.86,2,0,0.34,0.426,1
lead:00004318,interested,0.5,5,evaluating,long,250,1,1.19,1,0,0.35,0.535,1
lead:00004319,angry,-0.5,-2,churning,short,155,0,0.0,0,0,-0.56,0.447,0
lead:00004320,satisfied,0.87,5,upsell_opportunity,medium,213,1,1.73,0,0,0.61,0.615,1
lead:00004321,satisfied,1.0,6,at_risk,short,109,0,0.83,5,1,0.94,0.365,0
lead:00004322,urgent,0.57,4,churning,medium,198,0,0.25,3,0,0.65,0.428,0
lead:00004323,urgent,0.56,3,churning,medium,211,0,0.53,0,0,0.43,0.419,0
lead:00004324,interested,0.39,2,at_risk,short,162,0,0.45,1,0,0.4,0.372,0
lead:00004325,negotiating,0.32,5,closing,long,281,1,2.64,3,1,0.3,0.592,1
lead:00004326,dissatisfied,-0.29,-2,information_seeking,medium,186,0,0.54,0,0,-0.15,0.439,0
lead:00004327,angry,-0.73,-1,window_shopping,short,110,0,0.0,3,1,-0.23,0.421,0
lead:00004328,negotiating,0.34,5,negotiating,medium,193,1,1.24,1,1,0.33,0.516,1
lead:00004329,negotiating,0.54,5,comparison_shopping,medium,223,1,0.7,1,0,0.45,0.419,1
lead:00004330,interested,0.33,5,upsell_opportunity,medium,178,1,2.03,1,0,0.18,0.555,1
lead:00004331,dissatisfied,-0.41,3,ready_to_buy,detailed,378,1,2.1,2,1,-0.34,0.573,1
lead:00004332,interested,0.6,5,evaluating,medium,184,1,1.08,1,0,0.37,0.468,1
lead:00004333,satisfied,0.87,6,ready_to_buy,long,298,0,2.62,3,1,0.55,0.668,1
lead:00004334,satisfied,0.89,8,evaluating,long,324,1,1.37,1,1,0.64,0.585,1
lead:00004335,angry,-0.68,-4,window_shopping,medium,167,0,0.0,0,0,-0.44,0.353,0
lead:00004336,angry,-0.91,-4,window_shopping,medium,172,0,0.0,0,0,-0.56,0.451,0
lead:00004337,negotiating,0.56,5,negotiating,long,291,1,1.56,0,0,0.48,0.638,1
lead:00004338,satisfied,0.94,4,ready_to_buy,long,289,1,2.53,0,0,0.62,0.694,1
lead:00004339,satisfied,1.0,4,closing,detailed,340,0,2.91,0,0,0.59,0.684,1
lead:00004340,angry,-0.94,-2,upsell_opportunity,long,258,1,1.21,0,0,-0.84,0.645,0
lead:00004341,negotiating,0.5,8,upsell_opportunity,detailed,443,1,2.29,5,1,0.59,0.57,1
lead:00004342,negotiating,0.6,4,comparison_shopping,medium,192,1,0.89,0,0,0.19,0.411,1
lead:00004343,dissatisfied,-0.52,-4,window_shopping,medium,194,0,0.0,0,0,-0.23,0.45,0
lead:00004344,negotiating,0.45,4,comparison_shopping,medium,175,1,0.61,0,0,0.27,0.527,0
lead:00004345,satisfied,0.78,7,information_seeking,medium,215,1,0.91,5,1,0.62,0.384,1
lead:00004346,dissatisfied,-0.24,-3,window_shopping,short,156,0,0.0,0,0,-0.17,0.378,0
lead:00004347,satisfied,0.79,5,upsell_opportunity,long,300,1,2.05,1,1,0.39,0.6,1
lead:00004348,urgent,0.81,8,evaluating,long,321,1,1.34,3,1,0.61,0.58,0
lead:00004349,curious,0.1,5,window_shopping,short,149,1,0.29,4,1,0.1,0.463,0
lead:00004350,dissatisfied,-0.22,-1,churning,short,102,1,0.0,0,0,-0.21,0.34,0
lead:00004351,curious,0.04,1,evaluating,detailed,441,0,1.18,0,0,0.1,0.482,1
lead:00004352,satisfied,0.91,5,information_seeking,short,110,0,1.09,0,0,0.59,0.406,1
lead:00004353,urgent,0.59,7,window_shopping,medium,206,1,0.29,6,1,0.75,0.474,1
lead:00004354,urgent,0.63,5,churning,medium,203,0,0.36,6,1,0.25,0.35,0
lead:00004355,curious,0.32,2,window_shopping,short,125,0,0.2,0,0,0.02,0.519,1
lead:00004356,negotiating,0.59,4,ready_to_buy,medium,214,1,2.43,0,0,0.77,0.584,1
lead:00004357,negotiating,0.56,6,negotiating,medium,171,1,1.53,1,0,0.28,0.534,1
lead:00004358,negotiating,0.68,3,at_risk,short,142,0,0.26,0,0,0.51,0.419,1
lead:00004359,curious,0.06,4,closing,detailed,356,1,2.76,4,1,0.0,0.695,1
lead:00004360,curious,0.49,3,window_shopping,short,154,0,0.47,2,0,0.33,0.432,0
lead:00004361,urgent,0.82,5,closing,long,241,0,2.94,0,0,0.62,0.698,1
lead:00004362,satisfied,0.72,5,information_seeking,short,108,1,1.02,0,0,0.32,0.49,0
lead:00004363,dissatisfied,-0.28,-1,comparison_shopping,medium,189,1,0.47,0,0,-0.24,0.41,1
lead:00004364,negotiating,0.38,3,comparison_shopping,detailed,356,0,0.45,1,1,0.5,0.484,0
lead:00004365,satisfied,0.82,7,evaluating,detailed,420,1,1.37,2,1,0.68,0.523,1
lead:00004366,urgent,0.73,5,information_seeking,short,129,1,1.03,0,0,0.23,0.533,0
lead:00004367,dissatisfied,-0.72,-4,evaluating,long,259,0,0.49,0,0,-0.57,0.453,0
lead:00004368,satisfied,0.97,4,at_risk,short,108,0,0.85,0,0,0.83,0.377,0
lead:00004369,negotiating,0.62,3,window_shopping,short,159,0,0.39,1,0,0.38,0.427,0
lead:00004370,angry,-0.85,0,comparison_shopping,medium,191,0,0.0,6,1,-0.61,0.387,0
lead:00004371,angry,-0.71,-4,closing,medium,182,1,2.24,0,0,-0.58,0.62,1
lead:00004372,dissatisfied,-0.67,-1,upsell_opportunity,medium,194,1,1.03,0,0,-0.57,0.619,1
lead:00004373,negotiating,0.67,6,closing,long,274,1,2.73,4,1,0.31,0.616,1
lead:00004374,curious,0.36,3,at_risk,medium,167,0,0.31,1,0,0.5,0.406,1
lead:00004375,urgent,0.75,3,information_seeking,short,124,0,0.76,0,0,0.58,0.492,1
lead:00004376,interested,0.49,4,upsell_opportunity,short,163,1,2.1,0,0,0.27,0.551,1
lead:00004377,angry,-0.9,-1,closing,long,306,1,2.1,6,1,-0.54,0.665,1
lead:00004378,curious,0.04,0,comparison_shopping,long,239,0,0.28,0,0,0.22,0.465,0
lead:00004379,interested,0.48,2,evaluating,long,303,1,1.11,0,0,0.6,0.509,0
lead:00004380,curious,0.31,5,ready_to_buy,long,258,0,2.26,5,1,0.55,0.693,1
lead:00004381,angry,-0.95,0,negotiating,long,295,1,0.77,1,1,-0.33,0.533,1
lead:00004382,angry,-0.68,0,upsell_opportunity,medium,218,1,1.5,1,0,-0.37,0.533,0
lead:00004383,interested,0.41,5,window_shopping,short,111,0,0.52,1,1,0.48,0.474,1
lead:00004384,curious,0.43,4,negotiating,medium,173,1,1.36,0,0,0.45,0.525,0
lead:00004385,interested,0.59,4,information_seeking,short,112,1,1.08,0,0,0.48,0.386,1
lead:00004386,curious,0.47,5,at_risk,short,154,1,0.56,3,1,0.09,0.489,0
lead:00004387,negotiating,0.31,2,evaluating,detailed,463,0,1.17,0,0,0.34,0.448,1
lead:00004388,urgent,0.83,5,upsell_opportunity,medium,228,1,1.95,0,0,0.71,0.657,1
lead:00004389,curious,0.24,4,window_shopping,short,119,0,0.53,3,1,0.13,0.359,1
lead:00004390,dissatisfied,-0.68,1,negotiating,detailed,341,1,0.61,6,1,-0.58,0.541,1
lead:00004391,interested,0.28,6,negotiating,medium,226,0,1.51,7,1,0.38,0.538,1
lead:00004392,satisfied,0.71,6,information_seeking,long,306,0,0.79,2,1,0.5,0.417,0
lead:00004393,curious,0.32,1,ready_to_buy,long,323,0,2.26,0,0,0.44,0.602,1
lead:00004394,interested,0.34,5,negotiating,long,239,0,1.26,4,1,0.25,0.502,1
lead:00004395,negotiating,0.47,5,at_risk,medium,206,0,0.55,2,1,0.37,0.453,0
lead:00004396,urgent,0.57,5,window_shopping,short,130,0,0.63,3,1,0.52,0.427,0
lead:00004397,angry,-0.51,1,comparison_shopping,long,255,0,0.36,4,1,-0.24,0.481,0
lead:00004398,satisfied,0.97,6,upsell_opportunity,long,267,1,2.42,0,0,0.87,0.626,1
lead:00004399,urgent,0.78,4,churning,short,144,0,0.46,2,0,0.24,0.264,1
lead:00004400,satisfied,0.89,7,window_shopping,short,143,0,0.61,3,1,0.59,0.38,0
lead:00004401,negotiating,0.38,4,ready_to_buy,medium,189,1,2.56,0,0,0.38,0.661,1
lead:00004402,satisfied,0.8,8,negotiating,long,308,1,1.53,7,1,0.48,0.605,1
lead:00004403,curious,0.13,3,information_seeking,short,151,0,0.8,4,1,0.05,0.467,0
lead:00004404,satisfied,0.95,5,at_risk,medium,204,0,0.61,0,0,0.75,0.393,1
lead:00004405,satisfied,0.71,7,ready_to_buy,medium,171,0,2.57,2,1,0.34,0.677,1
lead:00004406,dissatisfied,-0.39,0,ready_to_buy,detailed,361,1,2.31,1,0,-0.51,0.679,1
lead:00004407,satisfied,0.77,7,comparison_shopping,short,158,0,1.01,4,1,0.56,0.456,0
lead:00004408,negotiating,0.5,7,evaluating,detailed,384,0,1.21,7,1,0.09,0.507,1
lead:00004409,interested,0.64,2,at_risk,medium,173,0,0.43,0,0,0.53,0.351,1
lead:00004410,urgent,0.87,5,churning,medium,193,0,0.61,1,0,0.4,0.384,0
lead:00004411,angry,-0.78,-1,information_seeking,medium,176,0,0.41,2,1,-0.32,0.544,0
lead:00004412,satisfied,0.72,4,comparison_shopping,medium,168,0,1.02,3,0,0.61,0.523,1
lead:00004413,curious,0.29,1,information_seeking,medium,191,0,0.77,0,0,0.31,0.545,0
lead:00004414,satisfied,0.93,4,evaluating,medium,203,0,1.4,0,0,0.79,0.449,1
lead:00004415,dissatisfied,-0.29,-2,information_seeking,detailed,351,0,0.69,0,0,-0.12,0.441,0
lead:00004416,dissatisfied,-0.35,-1,closing,medium,192,1,2.5,1,0,-0.3,0.69,1
lead:00004417,angry,-0.77,-3,at_risk,medium,175,0,0.0,0,0,-0.43,0.326,0
lead:00004418,interested,0.58,7,comparison_shopping,long,321,0,0.79,5,1,0.23,0.527,0
lead:00004419,curious,0.36,5,churning,medium,226,0,0.0,5,1,0.19,0.427,0
lead:00004420,interested,0.61,5,upsell_opportunity,short,114,1,2.1,1,1,0.4,0.6,1
lead:00004421,dissatisfied,-0.76,-2,comparison_shopping,short,143,1,0.08,0,0,-0.62,0.401,0
lead:00004422,curious,0.31,4,window_shopping,short,152,1,0.28,0,0,0.25,0.482,1
lead:00004423,negotiating,0.37,2,negotiating,detailed,383,1,1.28,0,0,0.16,0.603,1
lead:00004424,curious,0.45,3,upsell_opportunity,detailed,345,1,1.92,0,0,0.21,0.643,1
lead:00004425,curious,0.35,5,upsell_opportunity,medium,192,1,2.08,6,1,0.41,0.595,1
lead:00004426,negotiating,0.57,5,ready_to_buy,long,308,1,2.57,0,0,0.58,0.608,1
lead:00004427,angry,-0.71,-1,ready_to_buy,medium,173,1,2.07,5,1,-0.55,0.6,1
lead:00004428,urgent,0.87,3,at_risk,medium,214,0,0.73,0,0,0.7,0.5,0
lead:00004429,curious,0.28,5,closing,medium,184,1,2.58,4,1,0.21,0.584,1
lead:00004430,dissatisfied,-0.2,2,closing,medium,184,1,2.29,7,1,-0.38,0.669,1
lead:00004431,satisfied,0.74,7,window_shopping,short,140,0,0.64,3,1,0.66,0.42,1
lead:00004432,satisfied,0.87,6,window_shopping,medium,216,0,0.5,2,0,0.39,0.469,0
lead:00004433,urgent,0.82,4,closing,long,313,0,2.81,1,0,0.64,0.636,1
lead:00004434,negotiating,0.57,7,evaluating,medium,178,1,1.3,6,1,0.3,0.456,1
lead:00004435,curious,0.04,4,comparison_shopping,long,317,1,0.62,1,1,0.03,0.495,1
lead:00004436,satisfied,0.88,8,upsell_opportunity,detailed,481,0,2.29,6,1,0.81,0.583,1
lead:00004437,angry,-0.7,-2,information_seeking,long,264,1,0.17,0,0,-0.34,0.457,1
lead:00004438,interested,0.4,5,negotiating,detailed,432,1,1.39,7,1,0.24,0.637,1
lead:00004439,satisfied,0.71,2,at_risk,medium,173,0,0.76,0,0,0.48,0.396,1
lead:00004440,interested,0.62,8,churning,short,106,1,0.73,5,1,0.45,0.39,0
lead:00004441,satisfied,0.78,5,ready_to_buy,detailed,393,0,2.84,2,1,0.41,0.589,1
lead:00004442,urgent,0.7,4,comparison_shopping,medium,187,1,1.03,0,0,0.46,0.47,0
lead:00004443,satisfied,0.93,5,churning,medium,216,0,0.68,0,0,0.56,0.328,1
lead:00004444,curious,0.2,4,negotiating,detailed,410,1,1.25,1,0,0.25,0.565,1
lead:00004445,interested,0.44,4,ready_to_buy,long,328,1,2.57,1,0,0.47,0.625,1
lead:00004446,satisfied,0.85,4,evaluating,long,265,1,1.17,0,0,0.75,0.465,1
lead:00004447,urgent,0.61,4,at_risk,medium,184,0,0.52,0,0,0.27,0.372,0
lead:00004448,dissatisfied,-0.22,2,negotiating,detailed,346,1,1.1,7,1,-0.05,0.614,1
lead:00004449,urgent,0.8,4,window_shopping,short,133,1,0.65,0,0,0.39,0.406,0
lead:00004450,interested,0.39,4,information_seeking,medium,209,1,0.86,1,0,0.31,0.403,0
lead:00004451,angry,-0.78,-1,ready_to_buy,detailed,384,1,2.03,6,1,-0.37,0.631,1
lead:00004452,angry,-0.75,-4,comparison_shopping,long,282,0,0.1,0,0,-0.17,0.524,0
lead:00004453,negotiating,0.44,4,ready_to_buy,long,308,1,2.15,2,0,-0.06,0.566,1
lead:00004454,urgent,0.59,4,evaluating,long,312,1,1.1,0,0,0.5,0.466,0
lead:00004455,negotiating,0.42,2,closing,medium,165,1,2.84,0,0,0.34,0.593,1
lead:00004456,curious,0.2,1,comparison_shopping,medium,215,0,0.75,0,0,0.28,0.515,1
lead:00004457,satisfied,0.97,6,evaluating,long,280,1,1.24,1,0,0.72,0.466,1
lead:00004458,angry,-0.74,-3,closing,long,311,1,2.27,0,0,-0.33,0.681,1
lead:00004459,dissatisfied,-0.64,-2,negotiating,long,232,1,0.9,0,0,-0.36,0.642,1
lead:00004460,curious,0.23,2,negotiating,long,286,0,1.35,0,0,-0.11,0.505,1
lead:00004461,satisfied,0.87,6,evaluating,long,239,1,1.39,0,0,0.68,0.572,0
lead:00004462,angry,-0.79,-5,churning,medium,226,0,0.0,0,0,-0.67,0.33,0
lead:00004463,dissatisfied,-0.32,0,evaluating,medium,190,1,0.64,1,1,-0.16,0.569,0
lead:00004464,angry,-0.74,-2,comparison_shopping,medium,199,0,0.14,7,1,-0.33,0.476,0
lead:00004465,dissatisfied,-0.23,1,comparison_shopping,medium,184,1,0.44,1,1,-0.3,0.483,1
lead:00004466,urgent,0.73,3,ready_to_buy,detailed,387,0,2.55,1,0,0.28,0.591,1
lead:00004467,angry,-0.76,0,evaluating,medium,169,1,0.34,1,1,-0.88,0.585,1
lead:00004468,negotiating,0.56,6,churning,short,138,0,0.41,5,1,0.3,0.294,0
lead:00004469,satisfied,0.92,4,evaluating,long,274,0,1.35,1,0,0.59,0.579,1
lead:00004470,dissatisfied,-0.69,-1,at_risk,medium,184,0,0.06,2,1,-0.43,0.471,1
lead:00004471,satisfied,0.8,8,churning,short,118,0,0.41,4,1,0.53,0.403,0
lead:00004472,negotiating,0.59,4,comparison_shopping,medium,205,0,0.73,0,0,0.58,0.432,0
lead:00004473,angry,-0.87,-4,window_shopping,short,132,0,0.0,0,0,-0.55,0.458,0
lead:00004474,curious,0.42,4,at_risk,medium,210,0,0.68,1,0,0.22,0.474,1
lead:00004475,angry,-0.89,-2,upsell_opportunity,long,300,1,1.3,0,0,-0.62,0.538,0
lead:00004476,satisfied,0.77,6,comparison_shopping,long,279,1,1.07,5,1,0.34,0.427,1
lead:00004477,satisfied,0.99,6,information_seeking,medium,229,0,1.14,6,1,0.84,0.43,0
lead:00004478,negotiating,0.31,3,upsell_opportunity,medium,180,0,1.94,1,1,-0.01,0.56,0
lead:00004479,angry,-0.89,0,window_shopping,short,138,0,0.04,7,1,-0.49,0.45,1
lead:00004480,satisfied,0.94,4,at_risk,short,153,0,0.5,0,0,0.54,0.441,0
lead:00004481,interested,0.51,3,at_risk,short,159,1,0.52,0,0,0.14,0.337,0
lead:00004482,curious,0.44,3,churning,medium,221,0,0.52,0,0,0.35,0.381,0
lead:00004483,curious,0.17,4,negotiating,medium,184,1,1.25,6,1,0.03,0.542,1
