lead_id,product_category,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,sale_closed,days_in_pipeline,pipeline_velocity
lead:00003766,hybrid,inverter,2,114500,18,mid,7,6-10t,inverter_6-10t,135110,5.2e-05,1,0,0.532,Closed,1,1,0,6.0
lead:00003767,cooler,evaporative,2,25500,12,low,8,6-10t,evaporative_6-10t,28560,0.00028,1,0,0.616,Contract Sent,1,1,9,0.562
lead:00003768,hybrid,vrf,5,230500,18,high,2,1-5t,vrf_1-5t,271990,7e-06,1,0,0.566,Proposal Sent,1,1,25,0.1455
lead:00003769,chiller,absorption,5,657000,18,enterprise,82,51-100t,absorption_51-100t,775260,0.000106,1,1,0.528,Closed,1,1,0,6.0
lead:00003770,chiller,industrial,4,397000,18,high,7,6-10t,industrial_6-10t,468460,1.5e-05,1,1,0.587,Lost,1,0,58,0.0207
lead:00003771,chiller,scroll,3,196000,18,high,12,11-20t,scroll_11-20t,231280,5.2e-05,1,1,0.562,Follow Up / Negot.,0,1,32,0.1255
lead:00003772,hybrid,premium,3,170500,18,high,10,6-10t,premium_6-10t,201190,5e-05,1,0,0.516,Lost,0,0,59,0.0188
lead:00003773,chiller,glycol,3,227500,18,high,68,51-100t,glycol_51-100t,268450,0.000253,0,1,0.598,Quotation,0,0,16,0.21
lead:00003774,hybrid,premium,3,164000,18,high,16,11-20t,premium_11-20t,193520,8.3e-05,1,0,0.57,Quotation,0,1,30,0.119
lead:00003775,hybrid,solar_hybrid,5,207000,18,high,3,1-5t,solar_hybrid_1-5t,244260,1.2e-05,0,0,0.504,Quotation,0,1,11,0.3243
lead:00003776,chiller,centrifugal,4,576500,18,enterprise,26,21-50t,centrifugal_21-50t,680270,3.8e-05,1,1,0.445,Demo Scheduled,1,1,9,0.3373
lead:00003777,chiller,industrial,4,352000,18,high,8,6-10t,industrial_6-10t,415360,1.9e-05,1,0,0.483,Manual Follow Up,0,0,25,0.0948
lead:00003778,chiller,industrial,4,408000,18,enterprise,15,11-20t,industrial_11-20t,481440,3.1e-05,1,1,0.471,Quotation,1,1,17,0.2013
lead:00003779,cooler,evaporative,1,13000,12,low,4,1-5t,evaporative_1-5t,14560,0.000275,1,0,0.648,Closed,1,1,3,2.0074
lead:00003780,hybrid,inverter,3,96500,18,mid,9,6-10t,inverter_6-10t,113870,7.9e-05,1,1,0.633,Follow Up / Negot.,0,0,23,0.1814
lead:00003781,chiller,centrifugal,4,529000,18,enterprise,43,21-50t,centrifugal_21-50t,624220,6.9e-05,1,1,0.531,Follow Up / Negot.,0,1,11,0.3722
lead:00003782,cooler,split,2,46000,12,low,10,6-10t,split_6-10t,51520,0.000194,1,0,0.653,Closed,0,1,0,6.0
lead:00003783,cooler,floor_stand,2,21500,12,low,20,11-20t,floor_stand_11-20t,24080,0.000831,1,0,0.646,Closed,0,1,1,6.007
lead:00003784,hybrid,dual_fuel,4,167000,18,high,16,11-20t,dual_fuel_11-20t,197060,8.1e-05,1,0,0.475,Closed,0,1,2,3.0047
lead:00003785,hybrid,vrf,5,156000,18,high,2,1-5t,vrf_1-5t,184080,1.1e-05,1,0,0.466,Proposal Sent,1,1,16,0.2215
lead:00003786,chiller,screw,4,458000,18,enterprise,25,21-50t,screw_21-50t,540440,4.6e-05,0,1,0.436,Follow Up / Negot.,0,0,28,0.1401
lead:00003787,hybrid,combo,4,100000,18,mid,10,6-10t,combo_6-10t,118000,8.5e-05,1,1,0.58,New Lead,0,0,3,0.331
lead:00003788,cooler,portable,1,21500,12,low,3,1-5t,portable_1-5t,24080,0.000125,1,0,0.576,Contract Sent,0,1,8,0.6291
lead:00003789,cooler,portable,1,31000,12,low,8,6-10t,portable_6-10t,34720,0.00023,1,0,0.666,Follow Up / Negot.,0,1,21,0.1811
lead:00003790,chiller,absorption,4,557000,18,enterprise,49,21-50t,absorption_21-50t,657260,7.5e-05,1,1,0.521,Follow Up / Negot.,0,1,17,0.2328
lead:00003791,chiller,air_cooled,3,170500,18,high,21,21-50t,air_cooled_21-50t,201190,0.000104,1,1,0.505,Contract Sent,0,1,7,0.7238
lead:00003792,hybrid,premium,3,178000,18,high,40,21-50t,premium_21-50t,210040,0.00019,1,0,0.487,Proposal Sent,0,0,26,0.1275
lead:00003793,chiller,industrial,5,260500,18,high,13,11-20t,industrial_11-20t,307390,4.2e-05,0,1,0.47,Proposal Sent,1,1,14,0.2473
lead:00003794,hybrid,solar_hybrid,5,168000,18,high,10,6-10t,solar_hybrid_6-10t,198240,5e-05,0,0,0.528,On Hold,0,1,42,0.0342
lead:00003795,hybrid,combo,4,119500,18,mid,1,1-5t,combo_1-5t,141010,7e-06,1,1,0.582,Lost,0,0,15,0.0679
lead:00003796,hybrid,premium,4,132500,18,mid,7,6-10t,premium_6-10t,156350,4.5e-05,1,0,0.642,Quotation,0,1,19,0.1752
lead:00003797,hybrid,combo,4,97000,18,mid,8,6-10t,combo_6-10t,114460,7e-05,1,0,0.619,Proposal Sent,0,1,22,0.1598
lead:00003798,hybrid,combo,4,116000,18,mid,2,1-5t,combo_1-5t,136880,1.5e-05,1,0,0.645,Closed,1,1,3,2.0079
lead:00003799,cooler,modular,2,63000,12,mid,9,6-10t,modular_6-10t,70560,0.000128,1,0,0.638,Lost,0,0,32,0.0248
lead:00003800,cooler,portable,1,31500,12,low,3,1-5t,portable_1-5t,35280,8.5e-05,1,0,0.574,Quotation,0,1,18,0.2021
lead:00003801,chiller,screw,4,400000,18,enterprise,10,6-10t,screw_6-10t,472000,2.1e-05,1,1,0.512,Manual Follow Up,1,1,23,0.1089
lead:00003802,chiller,rooftop,4,348000,18,high,36,21-50t,rooftop_21-50t,410640,8.8e-05,1,1,0.556,Closed,1,1,2,2.9923
lead:00003803,chiller,absorption,4,410000,18,enterprise,65,51-100t,absorption_51-100t,483800,0.000134,1,1,0.536,Sales Qualified,0,0,7,0.2884
lead:00003804,chiller,rooftop,3,257000,18,high,6,6-10t,rooftop_6-10t,303260,2e-05,1,1,0.455,Follow Up / Negot.,0,1,28,0.1429
lead:00003805,hybrid,inverter,2,107500,18,mid,18,11-20t,inverter_11-20t,126850,0.000142,1,1,0.597,Contract Sent,1,1,3,1.6684
lead:00003806,cooler,floor_stand,2,26000,12,low,8,6-10t,floor_stand_6-10t,29120,0.000275,1,0,0.56,Quotation,0,1,18,0.1882
lead:00003807,cooler,economy,1,16000,12,low,2,1-5t,economy_1-5t,17920,0.000112,0,0,0.673,Sales Qualified,0,0,3,0.6684
lead:00003808,cooler,economy,1,16000,12,low,5,1-5t,economy_1-5t,17920,0.000279,1,0,0.661,Quotation,1,1,17,0.2081
lead:00003809,chiller,screw,5,559000,18,enterprise,16,11-20t,screw_11-20t,659620,2.4e-05,1,1,0.473,Follow Up / Negot.,0,1,26,0.1594
lead:00003810,hybrid,heat_pump,3,97000,18,mid,17,11-20t,heat_pump_11-20t,114460,0.000149,1,0,0.628,Quotation,1,1,28,0.115
lead:00003811,hybrid,premium,3,166000,18,high,11,11-20t,premium_11-20t,195880,5.6e-05,1,1,0.509,Closed,1,1,0,6.0
lead:00003812,cooler,economy,2,19500,12,low,7,6-10t,economy_6-10t,21840,0.000321,0,1,0.666,Sales Qualified,0,0,5,0.4071
lead:00003813,hybrid,heat_pump,4,91000,18,mid,30,21-50t,heat_pump_21-50t,107380,0.000279,1,1,0.582,Contract Sent,1,1,15,0.3383
lead:00003814,chiller,screw,5,571500,18,enterprise,8,6-10t,screw_6-10t,674370,1.2e-05,1,1,0.534,Sales Qualified,1,0,3,0.6632
lead:00003815,cooler,portable,1,27500,12,low,7,6-10t,portable_6-10t,30800,0.000227,1,0,0.643,Quotation,0,0,29,0.1191
lead:00003816,chiller,industrial,5,322000,18,high,12,11-20t,industrial_11-20t,379960,3.2e-05,0,0,0.596,Manual Follow Up,0,0,22,0.1063
lead:00003817,hybrid,vrf,4,132500,18,mid,8,6-10t,vrf_6-10t,156350,5.1e-05,1,0,0.539,Proposal Sent,0,1,30,0.1153
lead:00003818,hybrid,premium,3,105500,18,mid,5,1-5t,premium_1-5t,124490,4e-05,1,0,0.545,Quotation,0,1,15,0.225
lead:00003819,chiller,scroll,4,283000,18,high,23,21-50t,scroll_21-50t,333940,6.9e-05,1,0,0.517,Contract Sent,1,1,136,0.0303
lead:00003820,hybrid,solar_hybrid,4,261000,18,high,4,1-5t,solar_hybrid_1-5t,307980,1.3e-05,0,0,0.511,Sales Qualified,0,0,12,0.1748
lead:00003821,chiller,absorption,5,365000,18,high,8,6-10t,absorption_6-10t,430700,1.9e-05,1,0,0.497,Closed,1,1,0,6.0
lead:00003822,hybrid,premium,3,114000,18,mid,12,11-20t,premium_11-20t,134520,8.9e-05,0,0,0.544,New Lead,0,0,4,0.2489
lead:00003823,hybrid,inverter,2,118500,18,mid,2,1-5t,inverter_1-5t,139830,1.4e-05,0,0,0.585,New Lead,0,0,0,1.0
lead:00003824,cooler,economy,1,28000,12,low,18,11-20t,economy_11-20t,31360,0.000574,1,0,0.668,Closed,0,1,3,2.0024
lead:00003825,hybrid,inverter,2,78500,18,mid,14,11-20t,inverter_11-20t,92630,0.000151,1,0,0.624,Follow Up / Negot.,1,1,15,0.2608
lead:00003826,hybrid,heat_pump,3,138000,18,mid,2,1-5t,heat_pump_1-5t,162840,1.2e-05,1,1,0.529,Closed,0,1,3,2.0026
lead:00003827,hybrid,heat_pump,3,122000,18,mid,15,11-20t,heat_pump_11-20t,143960,0.000104,1,0,0.552,Quotation,0,1,23,0.1486
lead:00003828,cooler,split,2,47500,12,low,3,1-5t,split_1-5t,53200,5.6e-05,1,0,0.593,Closed,0,1,3,2.0041
lead:00003829,hybrid,vrf,4,219000,18,high,12,11-20t,vrf_11-20t,258420,4.6e-05,0,1,0.527,On Hold,0,0,34,0.053
lead:00003830,chiller,air_cooled,3,220500,18,high,24,21-50t,air_cooled_21-50t,260190,9.2e-05,0,0,0.498,Sales Follow Up,0,1,11,0.224
lead:00003831,hybrid,heat_pump,4,125000,18,mid,17,11-20t,heat_pump_11-20t,147500,0.000115,1,1,0.607,Follow Up / Negot.,0,1,33,0.1308
lead:00003832,chiller,scroll,4,238000,18,high,75,51-100t,scroll_51-100t,280840,0.000267,1,0,0.527,Lost,1,0,41,0.0191
lead:00003833,chiller,glycol,4,243000,18,high,37,21-50t,glycol_21-50t,286740,0.000129,0,1,0.523,Sales Qualified,0,0,98,0.0276
lead:00003834,cooler,evaporative,1,25000,12,low,6,6-10t,evaporative_6-10t,28000,0.000214,0,0,0.632,Sales Qualified,0,0,11,0.1889
lead:00003835,chiller,centrifugal,4,585500,18,enterprise,68,51-100t,centrifugal_51-100t,690890,9.8e-05,1,1,0.5,Quotation,0,0,10,0.3488
lead:00003836,cooler,portable,1,24500,12,low,4,1-5t,portable_1-5t,27440,0.000146,0,0,0.644,Manual Follow Up,0,0,11,0.2252
lead:00003837,chiller,screw,4,316500,18,high,75,51-100t,screw_51-100t,373470,0.000201,1,1,0.559,Follow Up / Negot.,1,1,29,0.1405
lead:00003838,hybrid,combo,3,102000,18,mid,50,21-50t,combo_21-50t,120360,0.000415,0,0,0.648,New Lead,0,0,1,1.0056
lead:00003839,chiller,glycol,3,221500,18,high,20,11-20t,glycol_11-20t,261370,7.7e-05,0,1,0.473,On Hold,0,1,46,0.0297
lead:00003840,chiller,industrial,5,357500,18,high,10,6-10t,industrial_6-10t,421850,2.4e-05,1,0,0.513,Closed,1,1,3,2.0008
lead:00003841,hybrid,premium,3,104000,18,mid,13,11-20t,premium_11-20t,122720,0.000106,1,0,0.542,Proposal Sent,0,1,16,0.2151
lead:00003842,cooler,split,3,52500,12,mid,4,1-5t,split_1-5t,58800,6.8e-05,1,0,0.641,Follow Up / Negot.,1,1,24,0.169
lead:00003843,chiller,industrial,4,245000,18,high,87,51-100t,industrial_51-100t,289100,0.000301,0,0,0.561,Sales Qualified,1,0,4,0.492
lead:00003844,hybrid,vrf,3,136500,18,mid,45,21-50t,vrf_21-50t,161070,0.000279,1,0,0.528,Follow Up / Negot.,0,1,16,0.2558
lead:00003845,chiller,absorption,5,688500,18,enterprise,15,11-20t,absorption_11-20t,812430,1.8e-05,1,1,0.491,Follow Up / Negot.,0,1,23,0.1763
lead:00003846,chiller,industrial,5,368500,18,high,13,11-20t,industrial_11-20t,434830,3e-05,1,0,0.477,Closed,0,1,3,2.0004
lead:00003847,cooler,evaporative,2,16000,12,low,7,6-10t,evaporative_6-10t,17920,0.000391,1,0,0.599,Lost,1,1,19,0.0602
lead:00003848,chiller,glycol,4,154500,18,high,37,21-50t,glycol_21-50t,182310,0.000203,1,1,0.53,Contract Sent,0,1,8,0.6326
lead:00003849,chiller,rooftop,4,305000,18,high,32,21-50t,rooftop_21-50t,359900,8.9e-05,0,0,0.594,Sales Qualified,0,1,9,0.2187
lead:00003850,cooler,economy,1,26000,12,low,5,1-5t,economy_1-5t,29120,0.000172,1,0,0.583,Follow Up / Negot.,1,1,21,0.1951
lead:00003851,chiller,absorption,5,542500,18,enterprise,12,11-20t,absorption_11-20t,640150,1.9e-05,0,1,0.448,Proposal Sent,0,1,30,0.1179
lead:00003852,cooler,modular,2,58500,12,mid,6,6-10t,modular_6-10t,65520,9.2e-05,1,0,0.541,Closed,1,1,2,2.996
lead:00003853,chiller,air_cooled,4,248500,18,high,13,11-20t,air_cooled_11-20t,293230,4.4e-05,1,1,0.534,Contract Sent,0,1,8,0.6222
lead:00003854,cooler,evaporative,2,25000,12,low,15,11-20t,evaporative_11-20t,28000,0.000536,0,0,0.655,Sales Qualified,0,0,8,0.2446
lead:00003855,chiller,glycol,3,219000,18,high,43,21-50t,glycol_21-50t,258420,0.000166,0,0,0.572,Lost,1,0,33,0.0304
lead:00003856,cooler,portable,1,21500,12,low,4,1-5t,portable_1-5t,24080,0.000166,1,0,0.584,Quotation,0,1,28,0.1201
lead:00003857,hybrid,solar_hybrid,5,204500,18,high,17,11-20t,solar_hybrid_11-20t,241310,7e-05,1,0,0.596,Closed,0,1,2,3.0017
lead:00003858,hybrid,vrf,3,239500,18,high,19,11-20t,vrf_11-20t,282610,6.7e-05,0,0,0.488,Sales Qualified,0,0,12,0.1761
lead:00003859,chiller,absorption,5,472500,18,enterprise,44,21-50t,absorption_21-50t,557550,7.9e-05,1,1,0.494,Sales Qualified,0,1,5,0.4085
lead:00003860,hybrid,solar_hybrid,4,167000,18,high,7,6-10t,solar_hybrid_6-10t,197060,3.6e-05,1,0,0.522,Contract Sent,1,1,3,1.6602
lead:00003861,hybrid,heat_pump,3,112500,18,mid,16,11-20t,heat_pump_11-20t,132750,0.000121,0,0,0.638,Manual Follow Up,0,0,24,0.1129
lead:00003862,chiller,scroll,3,232000,18,high,29,21-50t,scroll_21-50t,273760,0.000106,1,1,0.496,On Hold,0,1,40,0.0419
lead:00003863,chiller,air_cooled,3,177500,18,high,47,21-50t,air_cooled_21-50t,209450,0.000224,1,0,0.549,Contract Sent,1,1,5,1.0051
lead:00003864,hybrid,solar_hybrid,5,210500,18,high,4,1-5t,solar_hybrid_1-5t,248390,1.6e-05,0,0,0.583,Proposal Sent,1,0,18,0.1939
lead:00003865,cooler,portable,1,20000,12,low,8,6-10t,portable_6-10t,22400,0.000357,0,0,0.62,New Lead,0,0,3,0.3393
lead:00003866,chiller,glycol,4,216500,18,high,30,21-50t,glycol_21-50t,255470,0.000117,1,0,0.513,Manual Follow Up,0,0,24,0.0991
lead:00003867,cooler,modular,3,75500,12,mid,6,6-10t,modular_6-10t,84560,7.1e-05,1,1,0.567,Closed,1,1,0,6.0
lead:00003868,cooler,economy,2,20000,12,low,5,1-5t,economy_1-5t,22400,0.000223,1,0,0.677,Sales Qualified,0,1,6,0.3292
lead:00003869,chiller,screw,5,303500,18,high,36,21-50t,screw_21-50t,358130,0.000101,1,1,0.52,Sales Qualified,0,0,7,0.285
lead:00003870,hybrid,vrf,4,189500,18,high,19,11-20t,vrf_11-20t,223610,8.5e-05,1,1,0.565,New Lead,0,1,2,0.4955
lead:00003871,chiller,glycol,3,200500,18,high,16,11-20t,glycol_11-20t,236590,6.8e-05,1,0,0.542,Lost,1,0,41,0.025
lead:00003872,hybrid,vrf,3,194500,18,high,7,6-10t,vrf_6-10t,229510,3e-05,1,0,0.501,Quotation,0,0,10,0.342
lead:00003873,hybrid,heat_pump,4,100000,18,mid,11,11-20t,heat_pump_11-20t,118000,9.3e-05,1,0,0.592,Closed,1,1,0,6.0
lead:00003874,chiller,centrifugal,4,560500,18,enterprise,16,11-20t,centrifugal_11-20t,661390,2.4e-05,1,1,0.544,Proposal Sent,1,0,23,0.1588
lead:00003875,hybrid,combo,4,109000,18,mid,46,21-50t,combo_21-50t,128620,0.000358,0,0,0.632,Sales Follow Up,0,0,95,0.0165
lead:00003876,chiller,centrifugal,4,621000,18,enterprise,70,51-100t,centrifugal_51-100t,732780,9.6e-05,1,1,0.416,Quotation,1,1,13,0.2683
lead:00003877,hybrid,dual_fuel,4,178000,18,high,19,11-20t,dual_fuel_11-20t,210040,9e-05,0,0,0.561,Sales Qualified,0,0,5,0.4034
lead:00003878,cooler,cassette,3,59000,12,mid,12,11-20t,cassette_11-20t,66080,0.000182,1,0,0.636,Follow Up / Negot.,1,1,26,0.1572
lead:00003879,chiller,air_cooled,3,164500,18,high,17,11-20t,air_cooled_11-20t,194110,8.8e-05,1,1,0.499,Follow Up / Negot.,0,1,19,0.2024
lead:00003880,cooler,modular,2,72000,12,mid,1,1-5t,modular_1-5t,80640,1.2e-05,0,0,0.644,Sales Follow Up,0,1,17,0.1468
lead:00003881,cooler,portable,1,20000,12,low,5,1-5t,portable_1-5t,22400,0.000223,1,0,0.695,Contract Sent,1,1,13,0.3907
lead:00003882,chiller,rooftop,4,345500,18,high,29,21-50t,rooftop_21-50t,407690,7.1e-05,1,1,0.593,Proposal Sent,0,1,13,0.2596
lead:00003883,cooler,floor_stand,1,29000,12,low,11,11-20t,floor_stand_11-20t,32480,0.000339,0,0,0.694,Sales Follow Up,0,0,17,0.1548
lead:00003884,chiller,rooftop,3,293500,18,high,8,6-10t,rooftop_6-10t,346330,2.3e-05,1,1,0.513,Follow Up / Negot.,0,1,25,0.1557
lead:00003885,cooler,portable,1,27500,12,low,5,1-5t,portable_1-5t,30800,0.000162,1,0,0.572,Closed,0,1,2,3.0078
lead:00003886,cooler,floor_stand,2,26500,12,low,5,1-5t,floor_stand_1-5t,29680,0.000168,1,0,0.661,Manual Follow Up,0,1,23,0.1024
lead:00003887,chiller,absorption,5,603500,18,enterprise,22,21-50t,absorption_21-50t,712130,3.1e-05,1,1,0.425,Follow Up / Negot.,1,1,17,0.2438
lead:00003888,hybrid,combo,3,127000,18,mid,3,1-5t,combo_1-5t,149860,2e-05,0,0,0.533,Sales Qualified,0,0,12,0.1629
lead:00003889,hybrid,solar_hybrid,5,175500,18,high,18,11-20t,solar_hybrid_11-20t,207090,8.7e-05,1,0,0.543,Demo Scheduled,0,1,9,0.325
lead:00003890,hybrid,solar_hybrid,4,200000,18,high,12,11-20t,solar_hybrid_11-20t,236000,5.1e-05,0,0,0.598,On Hold,0,0,75,0.0279
lead:00003891,hybrid,inverter,3,74500,18,mid,50,21-50t,inverter_21-50t,87910,0.000569,1,0,0.576,Follow Up / Negot.,0,1,24,0.1609
lead:00003892,hybrid,solar_hybrid,5,248000,18,high,29,21-50t,solar_hybrid_21-50t,292640,9.9e-05,1,1,0.524,Follow Up / Negot.,0,1,31,0.1353
lead:00003893,cooler,economy,2,19000,12,low,2,1-5t,economy_1-5t,21280,9.4e-05,1,1,0.555,Follow Up / Negot.,1,1,35,0.1217
lead:00003894,cooler,evaporative,1,23500,12,low,5,1-5t,evaporative_1-5t,26320,0.00019,1,0,0.585,Follow Up / Negot.,1,1,32,0.1189
lead:00003895,cooler,evaporative,2,25500,12,low,2,1-5t,evaporative_1-5t,28560,7e-05,0,0,0.624,Sales Qualified,0,0,6,0.3305
lead:00003896,cooler,portable,1,25000,12,low,3,1-5t,portable_1-5t,28000,0.000107,1,0,0.621,Quotation,0,1,30,0.125
lead:00003897,chiller,centrifugal,4,512000,18,enterprise,8,6-10t,centrifugal_6-10t,604160,1.3e-05,1,1,0.456,Follow Up / Negot.,0,0,11,0.3712
lead:00003898,hybrid,premium,4,120000,18,mid,8,6-10t,premium_6-10t,141600,5.6e-05,1,0,0.564,Closed,0,1,0,6.0
lead:00003899,cooler,floor_stand,1,31000,12,low,9,6-10t,floor_stand_6-10t,34720,0.000259,0,0,0.66,Demo Scheduled,0,1,100,0.0236
lead:00003900,chiller,glycol,3,212500,18,high,7,6-10t,glycol_6-10t,250750,2.8e-05,1,1,0.591,Closed,0,1,79,0.0676
lead:00003901,cooler,modular,2,67000,12,mid,5,1-5t,modular_1-5t,75040,6.7e-05,1,0,0.577,New Lead,0,0,3,0.3377
lead:00003902,hybrid,dual_fuel,4,174500,18,high,5,1-5t,dual_fuel_1-5t,205910,2.4e-05,0,0,0.596,Sales Follow Up,0,0,11,0.2235
lead:00003903,chiller,screw,5,382500,18,high,8,6-10t,screw_6-10t,451350,1.8e-05,0,0,0.541,Sales Qualified,0,0,4,0.4994
lead:00003904,cooler,cassette,3,47500,12,low,2,1-5t,cassette_1-5t,53200,3.8e-05,1,1,0.646,Quotation,1,1,15,0.2407
lead:00003905,chiller,absorption,5,390500,18,high,18,11-20t,absorption_11-20t,460790,3.9e-05,1,0,0.588,Closed,1,1,1,5.999
lead:00003906,cooler,split,2,45000,12,low,6,6-10t,split_6-10t,50400,0.000119,0,0,0.689,Proposal Sent,0,0,11,0.3212
lead:00003907,hybrid,heat_pump,3,121000,18,mid,5,1-5t,heat_pump_1-5t,142780,3.5e-05,1,1,0.539,Proposal Sent,0,1,28,0.1236
lead:00003908,chiller,air_cooled,3,250000,18,high,18,11-20t,air_cooled_11-20t,295000,6.1e-05,1,0,0.503,Contract Sent,0,1,10,0.4904
lead:00003909,chiller,rooftop,4,302000,18,high,14,11-20t,rooftop_11-20t,356360,3.9e-05,1,0,0.452,Sales Qualified,0,1,4,0.504
lead:00003910,cooler,floor_stand,2,22000,12,low,5,1-5t,floor_stand_1-5t,24640,0.000203,1,0,0.58,Closed,1,1,0,6.0
lead:00003911,cooler,modular,3,77500,12,mid,3,1-5t,modular_1-5t,86800,3.5e-05,1,0,0.536,Closed,1,1,0,6.0
lead:00003912,hybrid,premium,4,136000,18,mid,17,11-20t,premium_11-20t,160480,0.000106,0,0,0.562,Sales Follow Up,0,0,20,0.1337
lead:00003913,hybrid,heat_pump,4,120000,18,mid,22,21-50t,heat_pump_21-50t,141600,0.000155,1,1,0.643,Proposal Sent,1,1,14,0.2589
lead:00003914,hybrid,combo,4,96500,18,mid,22,21-50t,combo_21-50t,113870,0.000193,1,0,0.532,Quotation,0,1,16,0.2223
lead:00003915,chiller,rooftop,3,340500,18,high,8,6-10t,rooftop_6-10t,401790,2e-05,0,1,0.5,Follow Up / Negot.,0,0,30,0.1368
lead:00003916,cooler,portable,1,30000,12,low,1,1-5t,portable_1-5t,33600,3e-05,0,0,0.622,New Lead,0,0,3,0.3287
lead:00003917,hybrid,premium,4,104000,18,mid,7,6-10t,premium_6-10t,122720,5.7e-05,1,0,0.576,Quotation,0,0,8,0.4304
lead:00003918,hybrid,combo,3,123000,18,mid,2,1-5t,combo_1-5t,145140,1.4e-05,1,0,0.536,Quotation,1,1,26,0.138
lead:00003919,chiller,absorption,5,501500,18,enterprise,11,11-20t,absorption_11-20t,591770,1.9e-05,1,1,0.443,Quotation,1,1,16,0.2128
lead:00003920,cooler,floor_stand,1,39500,12,low,18,11-20t,floor_stand_11-20t,44240,0.000407,1,0,0.594,Follow Up / Negot.,1,1,12,0.3307
lead:00003921,hybrid,inverter,2,96000,18,mid,9,6-10t,inverter_6-10t,113280,7.9e-05,0,0,0.635,Manual Follow Up,0,0,10,0.2486
lead:00003922,chiller,industrial,5,456000,18,enterprise,100,51-100t,industrial_51-100t,538080,0.000186,0,1,0.405,On Hold,1,0,21,0.0696
lead:00003923,chiller,scroll,4,317000,18,high,35,21-50t,scroll_21-50t,374060,9.4e-05,1,1,0.536,Sales Qualified,0,1,11,0.1911
lead:00003924,hybrid,premium,3,121000,18,mid,5,1-5t,premium_1-5t,142780,3.5e-05,1,0,0.623,Closed,0,1,1,6.0035
lead:00003925,chiller,industrial,4,454500,18,enterprise,72,51-100t,industrial_51-100t,536310,0.000134,0,1,0.463,Proposal Sent,0,0,23,0.1604
lead:00003926,hybrid,dual_fuel,5,181500,18,high,7,6-10t,dual_fuel_6-10t,214170,3.3e-05,1,0,0.546,Quotation,0,1,30,0.1249
lead:00003927,cooler,economy,1,27000,12,low,3,1-5t,economy_1-5t,30240,9.9e-05,0,0,0.653,On Hold,0,0,73,0.0214
lead:00003928,hybrid,premium,4,166500,18,high,5,1-5t,premium_1-5t,196470,2.5e-05,0,0,0.58,New Lead,0,0,5,0.2053
lead:00003929,hybrid,inverter,3,86000,18,mid,1,1-5t,inverter_1-5t,101480,1e-05,0,0,0.618,Quotation,0,0,18,0.1905
lead:00003930,cooler,economy,2,23500,12,low,5,1-5t,economy_1-5t,26320,0.00019,1,0,0.56,Quotation,0,1,24,0.1476
lead:00003931,cooler,economy,2,28000,12,low,7,6-10t,economy_6-10t,31360,0.000223,0,0,0.63,Follow Up / Negot.,1,1,23,0.1789
lead:00003932,hybrid,heat_pump,3,106500,18,mid,21,21-50t,heat_pump_21-50t,125670,0.000167,1,0,0.549,Closed,0,1,0,6.0
lead:00003933,cooler,cassette,3,67000,12,mid,7,6-10t,cassette_6-10t,75040,9.3e-05,1,0,0.634,Quotation,0,1,22,0.1643
lead:00003934,chiller,industrial,4,408000,18,enterprise,21,21-50t,industrial_21-50t,481440,4.4e-05,1,1,0.436,Lost,1,0,23,0.0412
lead:00003935,hybrid,combo,4,98500,18,mid,18,11-20t,combo_11-20t,116230,0.000155,1,0,0.634,Quotation,1,1,21,0.1694
lead:00003936,chiller,industrial,5,372000,18,high,18,11-20t,industrial_11-20t,438960,4.1e-05,1,0,0.572,Proposal Sent,0,0,25,0.1328
lead:00003937,hybrid,premium,3,168500,18,high,12,11-20t,premium_11-20t,198830,6e-05,1,0,0.545,Proposal Sent,1,1,22,0.1666
lead:00003938,cooler,portable,1,31500,12,low,2,1-5t,portable_1-5t,35280,5.7e-05,1,0,0.672,Follow Up / Negot.,0,0,34,0.1102
lead:00003939,hybrid,vrf,3,134000,18,mid,7,6-10t,vrf_6-10t,158120,4.4e-05,1,0,0.629,Closed,1,1,3,1.9938
lead:00003940,chiller,screw,4,547000,18,enterprise,22,21-50t,screw_21-50t,645460,3.4e-05,1,1,0.504,Follow Up / Negot.,0,1,16,0.2425
lead:00003941,chiller,air_cooled,4,270500,18,high,18,11-20t,air_cooled_11-20t,319190,5.6e-05,1,0,0.577,Lost,0,0,49,0.0204
lead:00003942,chiller,air_cooled,4,238500,18,high,89,51-100t,air_cooled_51-100t,281430,0.000316,1,0,0.509,Closed,1,1,2,2.9978
lead:00003943,cooler,modular,2,45500,12,low,10,6-10t,modular_6-10t,50960,0.000196,1,0,0.58,Lost,0,1,23,0.0385
lead:00003944,cooler,portable,1,33000,12,low,3,1-5t,portable_1-5t,36960,8.1e-05,1,0,0.675,Follow Up / Negot.,0,1,16,0.2514
lead:00003945,chiller,centrifugal,5,534000,18,enterprise,49,21-50t,centrifugal_21-50t,630120,7.8e-05,1,1,0.509,Quotation,0,0,12,0.2922
lead:00003946,hybrid,premium,3,104000,18,mid,8,6-10t,premium_6-10t,122720,6.5e-05,1,1,0.585,Contract Sent,1,1,7,0.7204
