lead_id,whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,sale_closed
lead:00004359,0,0,1,1,email,email,email,0,0,7.0,high_fast,fresh,0.8,email_Sales_Qualified,0,0
lead:00004360,4,2,2,8,whatsapp,email,phone,1,3,309.6,low_slow,active,4.2,whatsapp_Demo_Scheduled,3,1
lead:00004361,4,2,2,8,whatsapp,email,email,1,3,699.3,high_slow,active,4.5,whatsapp_Contract_Sent,5,1
lead:00004362,4,2,2,8,whatsapp,whatsapp,whatsapp,1,2,555.7,low_slow,stale,4.5,whatsapp_Follow_Up__Negot.,3,1
lead:00004363,3,1,3,7,email,whatsapp,whatsapp,1,3,569.0,low_slow,stale,4.4,email_Nurturing,1,0
lead:00004364,1,1,0,2,whatsapp,whatsapp,whatsapp,1,1,35.6,low_fast,stale,1.9,whatsapp_Nurturing,1,0
lead:00004365,3,1,3,7,email,email,email,1,3,591.8,low_slow,cold,4.1,email_Manual_Follow_Up,2,0
lead:00004366,2,1,4,7,email,email,email,1,2,211.6,medium_medium,active,3.9,email_Sales_Qualified,0,1
lead:00004367,3,1,3,7,whatsapp,whatsapp,whatsapp,1,1,499.7,low_slow,fresh,3.6,whatsapp_Nurturing,0,0
lead:00004368,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,47.5,low_fast,cold,1.5,whatsapp_Lost,0,0
lead:00004369,8,2,2,12,whatsapp,whatsapp,whatsapp,1,2,583.6,low_slow,active,5.6,whatsapp_Follow_Up__Negot.,5,0
lead:00004370,3,1,1,5,whatsapp,whatsapp,whatsapp,1,2,532.3,low_slow,cold,3.4,whatsapp_Nurturing,1,1
lead:00004371,3,2,3,8,email,whatsapp,whatsapp,1,3,988.9,high_slow,stale,4.6,email_Sales_Follow_Up,1,0
lead:00004372,3,2,2,7,whatsapp,whatsapp,whatsapp,1,3,191.2,medium_medium,fresh,3.9,whatsapp_Closed,5,1
lead:00004373,1,2,3,6,email,email,email,1,3,276.8,medium_medium,active,3.8,email_Proposal_Sent,2,1
lead:00004374,0,0,4,4,email,email,email,0,0,606.2,high_slow,cold,2.5,email_Proposal_Sent,1,0
lead:00004375,5,2,3,10,whatsapp,whatsapp,whatsapp,1,2,589.0,low_slow,cold,4.8,whatsapp_Contract_Sent,4,1
lead:00004376,1,1,3,5,email,whatsapp,whatsapp,1,1,1397.4,high_slow,cold,3.3,email_Sales_Follow_Up,1,0
lead:00004377,0,0,4,4,email,email,email,0,0,414.3,low_slow,stale,2.6,email_Nurturing,0,0
lead:00004378,0,0,3,3,email,email,email,0,0,252.5,medium_medium,cold,1.9,email_Quotation,2,1
lead:00004379,4,3,3,10,whatsapp,whatsapp,whatsapp,1,1,395.3,low_slow,stale,5.0,whatsapp_Contract_Sent,3,1
lead:00004380,2,4,2,8,phone,phone,phone,1,3,17.4,high_fast,cold,3.8,phone_New_Lead,0,1
lead:00004381,4,4,3,11,whatsapp,whatsapp,whatsapp,1,3,491.8,low_slow,active,5.2,whatsapp_Contract_Sent,2,1
lead:00004382,6,4,2,12,whatsapp,email,whatsapp,1,2,289.7,medium_medium,fresh,5.6,whatsapp_Quotation,6,1
lead:00004383,3,2,2,7,whatsapp,email,phone,1,3,221.4,medium_medium,active,4.3,whatsapp_Closed,6,1
lead:00004384,2,5,1,8,phone,phone,phone,1,1,2.0,high_fast,active,3.2,phone_Manual_Follow_Up,3,1
lead:00004385,4,4,3,11,whatsapp,email,email,1,3,248.5,medium_medium,cold,5.5,whatsapp_Closed,5,1
lead:00004386,3,2,3,8,whatsapp,whatsapp,email,1,3,304.7,low_slow,cold,4.3,whatsapp_Quotation,7,1
lead:00004387,0,2,1,3,phone,phone,phone,1,1,11.8,high_fast,fresh,1.8,phone_Sales_Qualified,0,0
lead:00004388,4,0,5,9,email,email,email,1,2,389.2,low_slow,stale,4.0,email_Sales_Follow_Up,1,1
lead:00004389,7,2,6,15,whatsapp,whatsapp,phone,1,1,867.1,high_slow,cold,6.2,whatsapp_Nurturing,1,1
lead:00004390,4,2,3,9,whatsapp,email,whatsapp,1,1,279.8,medium_medium,active,4.0,whatsapp_Quotation,2,1
lead:00004391,0,1,6,7,email,email,email,1,1,228.6,medium_medium,stale,3.5,email_Nurturing,1,0
lead:00004392,0,1,0,1,phone,phone,phone,0,0,0.6,high_fast,fresh,0.8,phone_Sales_Qualified,0,0
lead:00004393,4,2,4,10,email,email,whatsapp,1,2,317.7,low_slow,cold,5.0,email_Demo_Scheduled,0,0
lead:00004394,10,2,7,19,whatsapp,whatsapp,whatsapp,1,1,1116.8,high_slow,stale,7.4,whatsapp_Quotation,0,0
lead:00004395,1,1,1,3,phone,email,phone,1,1,45.9,low_fast,stale,1.9,phone_Proposal_Sent,0,0
lead:00004396,5,3,2,10,whatsapp,email,whatsapp,1,1,143.6,medium_medium,active,4.5,whatsapp_Contract_Sent,8,1
lead:00004397,9,2,2,13,whatsapp,whatsapp,phone,1,1,510.9,low_slow,active,5.7,whatsapp_Closed,5,1
lead:00004398,4,1,3,8,whatsapp,whatsapp,whatsapp,1,3,520.8,low_slow,cold,4.3,whatsapp_Follow_Up__Negot.,4,1
lead:00004399,4,1,2,7,whatsapp,whatsapp,whatsapp,1,1,109.4,medium_medium,fresh,3.4,whatsapp_Proposal_Sent,0,1
lead:00004400,3,2,4,9,email,whatsapp,email,1,3,1617.2,high_slow,stale,5.2,email_Nurturing,2,0
lead:00004401,4,3,4,11,email,whatsapp,whatsapp,1,1,583.6,low_slow,fresh,5.1,email_Closed,4,1
lead:00004402,1,1,0,2,phone,phone,phone,1,1,44.4,low_fast,cold,1.8,phone_Lost,0,0
lead:00004403,4,0,4,8,whatsapp,whatsapp,whatsapp,1,3,169.6,medium_medium,active,4.0,whatsapp_Sales_Follow_Up,2,1
lead:00004404,1,1,1,3,phone,whatsapp,whatsapp,1,1,21.1,high_fast,stale,1.9,phone_Nurturing,1,0
lead:00004405,3,2,4,9,email,email,whatsapp,1,2,333.3,low_slow,active,4.3,email_Quotation,4,0
lead:00004406,1,1,4,6,email,email,phone,1,3,340.3,low_slow,cold,3.5,email_Quotation,1,0
lead:00004407,0,0,1,1,email,email,email,0,0,1.9,high_fast,fresh,0.5,email_New_Lead,0,0
lead:00004408,0,1,3,4,email,email,email,1,2,422.0,low_slow,stale,2.8,email_Proposal_Sent,1,0
lead:00004409,0,1,0,1,phone,phone,phone,0,0,4.7,high_fast,active,1.1,phone_Sales_Qualified,0,0
lead:00004410,11,2,8,21,whatsapp,email,email,1,3,868.9,high_slow,cold,8.2,whatsapp_Manual_Follow_Up,1,0
lead:00004411,2,3,1,6,phone,email,email,1,2,76.6,low_fast,fresh,3.2,phone_Closed,8,1
lead:00004412,5,3,3,11,whatsapp,phone,phone,1,3,308.0,low_slow,active,5.5,whatsapp_Follow_Up__Negot.,3,1
lead:00004413,1,3,2,6,phone,phone,whatsapp,1,2,46.2,low_fast,fresh,3.0,phone_Sales_Qualified,0,1
lead:00004414,4,6,3,13,phone,whatsapp,whatsapp,1,1,586.7,low_slow,stale,5.6,phone_Sales_Qualified,4,0
lead:00004415,5,5,5,15,phone,whatsapp,email,1,3,747.1,high_slow,fresh,7.1,phone_Closed,2,1
lead:00004416,8,4,3,15,whatsapp,whatsapp,whatsapp,1,1,512.7,low_slow,stale,6.3,whatsapp_Follow_Up__Negot.,5,1
lead:00004417,0,1,1,2,phone,phone,phone,1,1,39.1,low_fast,stale,1.8,phone_Lost,0,0
lead:00004418,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,10.5,high_fast,fresh,1.1,whatsapp_Demo_Scheduled,1,0
lead:00004419,1,5,1,7,phone,phone,phone,1,2,62.4,low_fast,stale,3.7,phone_Sales_Qualified,2,1
lead:00004420,3,3,2,8,whatsapp,email,email,1,2,254.5,medium_medium,cold,4.2,whatsapp_Proposal_Sent,1,0
lead:00004421,3,2,2,7,whatsapp,whatsapp,whatsapp,1,3,500.8,low_slow,stale,4.1,whatsapp_Closed,4,1
lead:00004422,4,4,2,10,whatsapp,email,email,1,3,150.1,medium_medium,stale,5.0,whatsapp_Quotation,6,1
lead:00004423,3,2,3,8,whatsapp,email,phone,1,1,1597.5,high_slow,cold,4.5,whatsapp_Nurturing,2,1
lead:00004424,2,4,2,8,phone,whatsapp,email,1,1,377.0,low_slow,active,4.1,phone_Sales_Follow_Up,5,1
lead:00004425,2,4,0,6,phone,phone,phone,1,2,71.9,low_fast,cold,3.3,phone_Sales_Follow_Up,2,1
lead:00004426,0,1,0,1,phone,phone,phone,0,0,12.0,high_fast,fresh,1.1,phone_New_Lead,1,0
lead:00004427,1,3,1,5,phone,phone,email,1,2,62.6,low_fast,fresh,2.8,phone_New_Lead,3,1
lead:00004428,2,0,4,6,email,whatsapp,whatsapp,1,2,582.4,low_slow,active,3.5,email_Sales_Follow_Up,1,0
lead:00004429,6,0,8,14,email,email,whatsapp,1,3,921.2,high_slow,stale,6.2,email_Lost,1,0
lead:00004430,1,1,1,3,email,email,email,1,1,13.2,high_fast,active,2.0,email_New_Lead,1,0
lead:00004431,10,1,2,13,whatsapp,whatsapp,whatsapp,1,2,389.8,low_slow,active,6.0,whatsapp_Closed,5,1
lead:00004432,4,3,4,11,whatsapp,whatsapp,whatsapp,1,2,213.6,medium_medium,fresh,5.0,whatsapp_Follow_Up__Negot.,4,1
lead:00004433,2,0,1,3,whatsapp,whatsapp,email,1,1,955.9,high_slow,active,2.5,whatsapp_Nurturing,1,1
lead:00004434,0,3,0,3,phone,phone,phone,0,0,27.5,low_fast,active,2.2,phone_New_Lead,0,0
lead:00004435,3,2,2,7,whatsapp,email,whatsapp,1,2,612.0,high_slow,cold,4.3,whatsapp_Follow_Up__Negot.,4,1
lead:00004436,1,3,4,8,email,email,email,1,3,148.6,medium_medium,fresh,4.3,email_Quotation,1,1
lead:00004437,3,3,1,7,whatsapp,email,whatsapp,1,3,235.0,medium_medium,active,4.0,whatsapp_Closed,8,1
lead:00004438,0,8,1,9,phone,phone,phone,1,2,52.3,low_fast,fresh,4.7,phone_Sales_Follow_Up,0,1
lead:00004439,1,1,1,3,phone,phone,email,1,1,32.7,low_fast,active,2.2,phone_Lost,1,0
lead:00004440,4,5,4,13,phone,email,email,1,2,425.6,low_slow,stale,6.1,phone_Contract_Sent,5,1
lead:00004441,3,1,4,8,email,whatsapp,whatsapp,1,3,317.0,low_slow,cold,4.2,email_Quotation,0,1
lead:00004442,2,4,1,7,phone,phone,email,1,3,68.2,low_fast,fresh,3.9,phone_Manual_Follow_Up,0,0
lead:00004443,1,3,1,5,phone,phone,phone,1,1,14.1,high_fast,stale,2.5,phone_New_Lead,0,0
lead:00004444,10,1,1,12,whatsapp,whatsapp,whatsapp,1,3,291.2,medium_medium,cold,5.6,whatsapp_Quotation,1,1
lead:00004445,3,2,4,9,email,email,email,1,1,544.7,low_slow,cold,4.6,email_Nurturing,1,0
lead:00004446,0,1,1,2,phone,email,phone,1,1,16.4,high_fast,fresh,1.4,phone_New_Lead,0,0
lead:00004447,0,0,1,1,email,email,email,0,0,41.4,low_fast,stale,1.4,email_Sales_Follow_Up,0,0
lead:00004448,1,1,1,3,phone,whatsapp,whatsapp,1,1,3.6,high_fast,fresh,1.3,phone_New_Lead,0,1
lead:00004449,6,5,2,13,whatsapp,whatsapp,email,1,1,510.1,low_slow,fresh,5.9,whatsapp_Follow_Up__Negot.,4,1
lead:00004450,0,1,1,2,email,email,email,1,1,11.8,high_fast,fresh,1.3,email_Sales_Qualified,1,0
lead:00004451,2,2,4,8,email,whatsapp,phone,1,3,117.3,medium_medium,stale,4.3,email_Quotation,3,1
lead:00004452,1,1,1,3,phone,whatsapp,whatsapp,1,1,24.0,low_fast,fresh,1.8,phone_Sales_Qualified,0,1
lead:00004453,3,2,2,7,whatsapp,whatsapp,whatsapp,1,1,924.5,high_slow,stale,4.1,whatsapp_Nurturing,1,0
lead:00004454,8,2,1,11,whatsapp,whatsapp,whatsapp,1,1,504.6,low_slow,fresh,5.2,whatsapp_Manual_Follow_Up,4,1
lead:00004455,3,6,4,13,phone,phone,whatsapp,1,3,1856.0,high_slow,stale,6.4,phone_Contract_Sent,4,1
lead:00004456,5,2,6,13,email,email,email,1,2,914.1,high_slow,cold,5.7,email_Manual_Follow_Up,0,0
lead:00004457,0,0,2,2,email,email,email,0,0,545.1,low_slow,cold,2.3,email_Nurturing,0,0
lead:00004458,7,3,2,12,whatsapp,email,email,1,3,547.5,low_slow,active,6.0,whatsapp_Quotation,3,1
lead:00004459,4,2,1,7,whatsapp,whatsapp,whatsapp,1,3,274.8,medium_medium,fresh,4.0,whatsapp_Quotation,6,1
lead:00004460,12,1,7,20,whatsapp,whatsapp,whatsapp,1,2,507.2,low_slow,active,7.4,whatsapp_Manual_Follow_Up,0,0
lead:00004461,9,2,7,18,whatsapp,whatsapp,phone,1,3,992.9,high_slow,cold,7.7,whatsapp_Quotation,0,0
lead:00004462,9,2,3,14,whatsapp,whatsapp,phone,1,3,1035.7,high_slow,cold,6.6,whatsapp_Manual_Follow_Up,0,0
lead:00004463,4,1,2,7,whatsapp,email,whatsapp,1,1,1833.1,high_slow,active,4.0,whatsapp_Quotation,1,1
lead:00004464,1,1,4,6,email,email,whatsapp,1,3,503.6,low_slow,stale,3.5,email_Follow_Up__Negot.,1,0
lead:00004465,3,0,3,6,email,whatsapp,whatsapp,1,1,817.1,high_slow,cold,3.5,email_Sales_Follow_Up,2,0
lead:00004466,0,1,0,1,phone,phone,phone,0,0,1411.6,high_slow,cold,2.3,phone_Nurturing,1,0
lead:00004467,1,1,1,3,phone,email,email,1,1,10.4,high_fast,active,1.4,phone_Nurturing,0,0
lead:00004468,2,3,1,6,phone,whatsapp,whatsapp,1,1,166.0,medium_medium,cold,3.5,phone_Contract_Sent,7,1
lead:00004469,6,4,4,14,whatsapp,whatsapp,whatsapp,1,1,214.6,medium_medium,cold,5.5,whatsapp_Quotation,1,1
lead:00004470,1,1,2,4,email,whatsapp,whatsapp,1,1,135.4,medium_medium,fresh,2.8,email_Quotation,0,1
lead:00004471,8,2,2,12,whatsapp,whatsapp,whatsapp,1,2,738.3,high_slow,stale,5.5,whatsapp_Lost,6,1
lead:00004472,5,1,2,8,whatsapp,whatsapp,whatsapp,1,2,1894.5,high_slow,active,4.5,whatsapp_Closed,5,1
lead:00004473,1,3,4,8,email,email,email,1,1,1332.0,high_slow,active,4.1,email_Proposal_Sent,1,0
lead:00004474,4,3,1,8,whatsapp,phone,phone,1,1,501.6,low_slow,stale,4.5,whatsapp_Follow_Up__Negot.,1,1
lead:00004475,3,0,3,6,whatsapp,email,whatsapp,1,2,326.5,low_slow,cold,3.6,whatsapp_Nurturing,0,0
lead:00004476,5,5,1,11,whatsapp,phone,phone,1,2,664.5,high_slow,stale,5.5,whatsapp_Contract_Sent,3,1
lead:00004477,2,3,0,5,phone,phone,phone,1,2,31.4,low_fast,active,2.7,phone_Sales_Qualified,1,0
lead:00004478,5,4,3,12,whatsapp,whatsapp,whatsapp,1,2,290.9,medium_medium,stale,5.7,whatsapp_Follow_Up__Negot.,2,1
lead:00004479,4,1,3,8,whatsapp,email,phone,1,3,318.6,low_slow,active,4.6,whatsapp_Demo_Scheduled,1,1
lead:00004480,4,1,2,7,whatsapp,email,email,1,3,266.8,medium_medium,active,4.2,whatsapp_Closed,8,1
lead:00004481,5,1,3,9,whatsapp,email,whatsapp,1,1,516.5,low_slow,stale,4.4,whatsapp_Nurturing,1,0
lead:00004482,8,0,7,15,whatsapp,email,email,1,3,1102.9,high_slow,stale,6.3,whatsapp_Lost,0,0
lead:00004483,0,1,1,2,phone,email,email,1,1,30.9,low_fast,fresh,1.8,phone_Nurturing,1,0
lead:00004484,4,3,4,11,email,email,whatsapp,1,3,580.2,low_slow,stale,5.4,email_Follow_Up__Negot.,6,1
lead:00004485,11,0,4,15,whatsapp,whatsapp,whatsapp,1,3,898.0,high_slow,stale,6.4,whatsapp_Quotation,1,0
lead:00004486,6,2,5,13,whatsapp,whatsapp,whatsapp,1,1,1375.9,high_slow,stale,5.9,whatsapp_Follow_Up__Negot.,3,1
lead:00004487,12,1,8,21,whatsapp,email,whatsapp,1,3,846.6,high_slow,stale,8.4,whatsapp_Quotation,1,0
lead:00004488,8,3,2,13,whatsapp,whatsapp,email,1,3,214.1,medium_medium,cold,5.7,whatsapp_Follow_Up__Negot.,5,1
lead:00004489,10,2,2,14,whatsapp,whatsapp,whatsapp,1,3,468.1,low_slow,stale,6.3,whatsapp_Closed,3,1
lead:00004490,2,2,2,6,email,email,whatsapp,1,1,1586.7,high_slow,active,3.6,email_Proposal_Sent,1,1
lead:00004491,1,2,4,7,email,email,email,1,2,720.0,high_slow,cold,3.8,email_Sales_Follow_Up,1,1
lead:00004492,4,2,1,7,whatsapp,whatsapp,whatsapp,1,3,546.8,low_slow,stale,4.4,whatsapp_Follow_Up__Negot.,3,1
lead:00004493,4,1,4,9,whatsapp,email,whatsapp,1,2,154.6,medium_medium,cold,4.4,whatsapp_Quotation,0,1
lead:00004494,4,1,2,7,whatsapp,email,email,1,1,145.0,medium_medium,cold,3.6,whatsapp_Contract_Sent,4,1
lead:00004495,1,0,1,2,whatsapp,whatsapp,whatsapp,1,1,6.2,high_fast,fresh,1.3,whatsapp_New_Lead,1,0
lead:00004496,10,1,2,13,whatsapp,whatsapp,whatsapp,1,2,582.1,low_slow,cold,5.9,whatsapp_Contract_Sent,3,1
lead:00004497,4,2,1,7,whatsapp,whatsapp,whatsapp,1,3,147.2,medium_medium,active,3.9,whatsapp_Follow_Up__Negot.,1,1
lead:00004498,4,2,5,11,email,whatsapp,whatsapp,1,3,202.2,medium_medium,fresh,5.1,email_Quotation,2,1
lead:00004499,4,0,3,7,whatsapp,whatsapp,whatsapp,1,3,358.7,low_slow,cold,4.0,whatsapp_Proposal_Sent,2,0
lead:00004500,0,8,2,10,phone,phone,phone,1,1,35.1,low_fast,fresh,4.4,phone_Sales_Qualified,0,1
lead:00004501,2,2,4,8,email,whatsapp,whatsapp,1,3,390.6,low_slow,cold,4.6,email_Nurturing,3,0
lead:00004502,0,5,0,5,phone,phone,phone,0,0,1301.7,high_slow,active,3.8,phone_New_Lead,2,1
lead:00004503,7,4,3,14,whatsapp,phone,whatsapp,1,2,456.5,low_slow,fresh,6.2,whatsapp_Closed,1,1
lead:00004504,2,3,2,7,phone,phone,email,1,1,62.4,low_fast,stale,3.3,phone_Sales_Follow_Up,1,0
lead:00004505,0,1,1,2,email,phone,email,1,1,6.1,high_fast,fresh,1.1,email_Closed,1,0
lead:00004506,3,5,2,10,phone,email,phone,1,1,500.2,low_slow,stale,4.6,phone_Closed,4,1
lead:00004507,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,11.7,high_fast,cold,0.7,whatsapp_Nurturing,0,0
lead:00004508,4,1,2,7,whatsapp,email,email,1,2,195.7,medium_medium,cold,3.6,whatsapp_Proposal_Sent,0,0
lead:00004509,1,1,1,3,phone,phone,email,1,1,21.2,high_fast,stale,2.0,phone_Nurturing,0,0
lead:00004510,5,4,2,11,whatsapp,whatsapp,phone,1,3,318.3,low_slow,active,5.6,whatsapp_Quotation,4,0
lead:00004511,4,2,1,7,whatsapp,whatsapp,phone,1,1,311.9,low_slow,active,4.0,whatsapp_Quotation,8,1
lead:00004512,7,5,2,14,whatsapp,email,phone,1,1,812.3,high_slow,fresh,6.0,whatsapp_Quotation,2,1
lead:00004513,6,5,3,14,whatsapp,whatsapp,whatsapp,1,1,497.7,low_slow,active,6.2,whatsapp_Contract_Sent,5,1
lead:00004514,8,2,3,13,whatsapp,whatsapp,whatsapp,1,3,730.8,high_slow,cold,6.1,whatsapp_New_Lead,0,0
lead:00004515,2,0,3,5,email,email,whatsapp,1,2,491.6,low_slow,stale,3.2,email_Manual_Follow_Up,1,0
lead:00004516,4,3,3,10,whatsapp,whatsapp,email,1,2,222.1,medium_medium,stale,4.8,whatsapp_Quotation,4,1
lead:00004517,4,0,5,9,email,whatsapp,whatsapp,1,3,490.9,low_slow,active,4.7,email_Nurturing,3,0
lead:00004518,2,3,2,7,phone,whatsapp,whatsapp,1,3,196.2,medium_medium,active,4.0,phone_Proposal_Sent,3,0
lead:00004519,2,1,4,7,email,email,email,1,3,908.7,high_slow,cold,4.4,email_Sales_Follow_Up,0,0
lead:00004520,8,4,2,14,whatsapp,email,whatsapp,1,3,565.5,low_slow,stale,6.7,whatsapp_Quotation,2,1
lead:00004521,4,4,2,10,whatsapp,phone,whatsapp,1,3,597.2,low_slow,fresh,5.1,whatsapp_Quotation,1,1
lead:00004522,1,1,0,2,phone,whatsapp,phone,1,1,16.4,high_fast,stale,1.8,phone_Lost,1,0
lead:00004523,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,11.2,high_fast,fresh,1.2,whatsapp_New_Lead,1,0
lead:00004524,0,0,1,1,email,email,email,0,0,1938.6,high_slow,cold,1.9,email_New_Lead,1,0
lead:00004525,5,2,4,11,whatsapp,whatsapp,phone,1,2,410.6,low_slow,active,5.3,whatsapp_Follow_Up__Negot.,1,1
lead:00004526,11,2,6,19,whatsapp,email,email,1,3,1716.1,high_slow,stale,8.0,whatsapp_Nurturing,1,1
lead:00004527,0,2,1,3,phone,email,phone,1,1,6.4,high_fast,cold,1.9,phone_New_Lead,0,0
lead:00004528,6,2,3,11,whatsapp,phone,phone,1,1,647.9,high_slow,cold,5.0,whatsapp_Quotation,1,0
lead:00004529,0,6,2,8,phone,phone,email,1,3,38.1,low_fast,active,4.2,phone_Sales_Follow_Up,0,0
lead:00004530,0,6,0,6,phone,phone,phone,0,0,6.8,high_fast,fresh,2.7,phone_New_Lead,3,0
lead:00004531,3,2,5,10,email,email,email,1,3,241.4,medium_medium,cold,5.0,email_Sales_Follow_Up,2,1
lead:00004532,4,2,3,9,whatsapp,email,email,1,1,136.3,medium_medium,active,4.4,whatsapp_Proposal_Sent,1,1
lead:00004533,0,1,5,6,email,email,email,1,3,403.2,low_slow,active,3.7,email_Quotation,1,1
lead:00004534,3,2,3,8,email,email,email,1,1,254.9,medium_medium,active,3.7,email_Quotation,3,1
lead:00004535,3,3,2,8,whatsapp,phone,phone,1,2,312.0,low_slow,cold,4.0,whatsapp_Closed,5,1
lead:00004536,4,4,4,12,whatsapp,whatsapp,whatsapp,1,3,545.5,low_slow,stale,5.9,whatsapp_Follow_Up__Negot.,2,1
lead:00004537,3,4,4,11,phone,email,email,1,2,302.6,low_slow,active,5.1,phone_Closed,3,1
lead:00004538,0,8,2,10,phone,phone,phone,1,1,10.0,high_fast,fresh,3.9,phone_Sales_Follow_Up,2,1
lead:00004539,6,3,2,11,whatsapp,whatsapp,email,1,1,580.9,low_slow,cold,5.3,whatsapp_Contract_Sent,2,1
lead:00004540,5,6,5,16,phone,phone,phone,1,1,621.1,high_slow,cold,6.7,phone_Quotation,3,1
lead:00004541,2,0,4,6,email,email,email,1,1,527.1,low_slow,active,3.1,email_Manual_Follow_Up,0,0
lead:00004542,3,3,2,8,whatsapp,phone,phone,1,3,362.4,low_slow,active,4.6,whatsapp_Contract_Sent,4,1
lead:00004543,3,6,3,12,phone,phone,phone,1,3,727.7,high_slow,stale,6.1,phone_Follow_Up__Negot.,5,1
lead:00004544,6,4,1,11,whatsapp,whatsapp,whatsapp,1,3,119.5,medium_medium,stale,5.4,whatsapp_Follow_Up__Negot.,5,1
lead:00004545,10,1,3,14,whatsapp,whatsapp,whatsapp,1,1,288.4,medium_medium,stale,6.0,whatsapp_Closed,5,0
lead:00004546,5,6,3,14,phone,whatsapp,whatsapp,1,2,413.4,low_slow,cold,6.2,phone_Quotation,5,1
lead:00004547,5,2,1,8,whatsapp,whatsapp,whatsapp,1,1,395.6,low_slow,active,3.9,whatsapp_Quotation,3,1
lead:00004548,0,4,1,5,phone,phone,email,1,2,63.4,low_fast,fresh,3.0,phone_Sales_Qualified,0,0
lead:00004549,3,6,2,11,phone,whatsapp,whatsapp,1,3,844.8,high_slow,active,5.7,phone_Follow_Up__Negot.,4,1
lead:00004550,2,1,2,5,email,whatsapp,phone,1,2,203.4,medium_medium,cold,3.2,email_Contract_Sent,4,1
lead:00004551,7,4,3,14,whatsapp,whatsapp,whatsapp,1,2,592.8,low_slow,active,6.1,whatsapp_Closed,5,1
lead:00004552,1,2,0,3,phone,whatsapp,phone,1,1,1.4,high_fast,active,1.3,phone_Sales_Qualified,1,0
lead:00004553,0,1,1,2,email,phone,phone,1,1,23.0,high_fast,cold,1.5,email_Nurturing,1,0
lead:00004554,0,1,1,2,phone,email,email,1,1,11.1,high_fast,fresh,1.3,phone_Nurturing,1,1
lead:00004555,3,0,5,8,email,whatsapp,whatsapp,1,1,184.5,medium_medium,fresh,3.7,email_Quotation,1,1
lead:00004556,4,1,1,6,whatsapp,whatsapp,whatsapp,1,3,525.1,low_slow,active,3.9,whatsapp_Follow_Up__Negot.,2,1
lead:00004557,3,3,2,8,whatsapp,whatsapp,whatsapp,1,2,49.4,low_fast,cold,3.9,whatsapp_Quotation,8,1
lead:00004558,4,4,5,13,email,email,email,1,1,822.5,high_slow,active,5.7,email_Closed,6,1
lead:00004559,5,1,1,7,whatsapp,whatsapp,whatsapp,1,2,391.6,low_slow,active,4.0,whatsapp_Quotation,5,1
lead:00004560,3,1,2,6,whatsapp,whatsapp,whatsapp,1,1,1401.0,high_slow,cold,3.8,whatsapp_Nurturing,3,0
lead:00004561,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,37.1,low_fast,stale,1.5,whatsapp_Nurturing,1,0
lead:00004562,5,2,4,11,whatsapp,phone,email,1,2,853.4,high_slow,cold,5.3,whatsapp_Contract_Sent,2,1
lead:00004563,5,2,1,8,whatsapp,email,email,1,1,93.0,low_fast,cold,3.5,whatsapp_Contract_Sent,4,1
lead:00004564,5,4,3,12,whatsapp,email,email,1,2,353.1,low_slow,stale,5.2,whatsapp_Closed,3,1
lead:00004565,9,0,8,17,whatsapp,email,email,1,1,852.8,high_slow,active,6.2,whatsapp_Lost,0,0
lead:00004566,0,4,2,6,phone,phone,phone,1,1,44.5,low_fast,fresh,2.8,phone_Sales_Follow_Up,1,1
lead:00004567,3,3,5,11,email,whatsapp,whatsapp,1,1,452.0,low_slow,fresh,4.7,email_Quotation,6,1
lead:00004568,4,2,2,8,whatsapp,whatsapp,email,1,2,345.9,low_slow,active,4.0,whatsapp_Proposal_Sent,1,1
lead:00004569,3,1,3,7,email,email,email,1,2,863.0,high_slow,cold,4.1,email_Sales_Follow_Up,2,0
lead:00004570,9,3,3,15,whatsapp,whatsapp,whatsapp,1,2,124.4,medium_medium,cold,5.9,whatsapp_Quotation,5,1
lead:00004571,8,2,3,13,whatsapp,email,email,1,1,510.0,low_slow,cold,5.5,whatsapp_Quotation,1,1
lead:00004572,3,2,1,6,whatsapp,whatsapp,whatsapp,1,1,998.9,high_slow,stale,3.9,whatsapp_Sales_Follow_Up,0,1
lead:00004573,1,1,0,2,whatsapp,phone,phone,1,1,11.3,high_fast,fresh,1.6,whatsapp_New_Lead,1,0
lead:00004574,7,4,4,15,whatsapp,whatsapp,whatsapp,1,3,556.3,low_slow,active,6.8,whatsapp_Contract_Sent,2,1
lead:00004575,0,1,5,6,email,email,email,1,3,472.9,low_slow,cold,3.5,email_Proposal_Sent,2,0
lead:00004576,6,0,6,12,email,whatsapp,whatsapp,1,2,553.0,low_slow,stale,5.4,email_Manual_Follow_Up,1,1
lead:00004577,5,5,5,15,whatsapp,phone,whatsapp,1,2,445.1,low_slow,cold,6.6,whatsapp_Closed,3,1
lead:00004578,3,1,4,8,email,whatsapp,phone,1,3,440.0,low_slow,cold,4.4,email_Proposal_Sent,1,0
